id_cliente,id_sucursal,id_producto,fecha_liquidacion,cod_zona,cant_cajafisicavta,cant_cajaunitvta,imp_netovta,cod_compania,desc_compania,desc_sucursal,cod_pais,fecha_creacion_cliente,cod_cliente,desc_marca,desc_formato,desc_categoria,cod_giro,cod_subgiro,desc_giro,desc_subgiro,fecha_proceso,cod_articulo_magic,dias_de_visita__c,periodo_de_visita__c,ultima_visita,new_segment,cod_ruta,cod_modulo,cod_sucursal,desc_articulo,mes
MX|0030|1791775,MX|0030|112,MX|0030|517262,2025-07-22,1169,2.0,0.473,330.1156,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791775,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-07-01
MX|0030|1808998,MX|0030|112,MX|0030|522355,2025-07-22,1169,2.0,1.2,153.0,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VIDA,3.0,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522355,3,F1,2026-02-18,MANTENER,1074,10743,112,VIDA AGUA PET NO RETORNABLE 3000 ML 6,2025-07-01
MX|0030|1791775,MX|0030|112,MX|0030|599111,2025-03-24,1169,1.0,0.1892,130.7459,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791775,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599111,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA LATA 473 ML 12,2025-03-01
MX|0030|1808998,MX|0030|112,MX|0030|599587,2025-02-15,1169,1.0,0.2,58.2314,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,SPORADE,1.0,BEBIDAS DEPORTIVAS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599587,3,F1,2026-02-18,MANTENER,1074,10743,112,SPORADE MORA PET NO RETORNABLE 1000 ML 6,2025-02-01
MX|0030|1791628,MX|0030|112,MX|0030|522353,2025-07-10,1169,1.0,0.25,60.0,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791628,VIDA,0.625,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522353,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VIDA AGUA PET NO RETORNABLE 625 ML 12,2025-07-01
MX|0030|1792192,MX|0030|112,MX|0030|524120,2025-09-17,1169,1.0,0.23,69.8274,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792192,VIDA,0.575,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,524120,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,VIDA PI¥A COCO PET NO RETORNABLE 575 ML 12,2025-09-01
MX|0030|1808998,MX|0030|112,MX|0030|500354,2025-06-12,1169,2.0,0.7288,195.9379,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,BIG,0.911,GASEOSAS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,500354,3,F1,2026-02-18,MANTENER,1074,10743,112,BIG COLA 0.911ml PET NO RETORNABLE 12 PACK,2025-06-01
MX|0030|1808998,MX|0030|112,MX|0030|522795,2025-02-04,1169,4.0,2.4,320.0,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VIDA,1.5,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522795,3,F1,2026-02-18,MANTENER,1074,10743,112,VIDA AGUA PET NO RETORNABLE 1500 ML 12,2025-02-01
MX|0030|1808998,MX|0030|112,MX|0030|522355,2025-03-18,1169,2.0,1.2,171.0,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VIDA,3.0,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522355,3,F1,2026-02-18,MANTENER,1074,10743,112,VIDA AGUA PET NO RETORNABLE 3000 ML 6,2025-03-01
MX|0030|1791775,MX|0030|112,MX|0030|517262,2025-03-18,1169,2.0,0.473,355.1108,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791775,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-03-01
MX|0030|1792192,MX|0030|112,MX|0030|524123,2025-09-17,1169,1.0,0.23,69.8274,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792192,VIDA,0.575,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,524123,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,VIDA LIMON PET NO RETORNABLE 575 ML 12,2025-09-01
MX|0030|1808998,MX|0030|112,MX|0030|523439,2025-03-18,1169,2.0,0.3,93.0,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,CIFRUT,0.3,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523439,3,F1,2026-02-18,MANTENER,1074,10743,112,"CIFRUT NARANJA, MANDARINA Y LIMON PET NO RETORNABLE 300 ML 15",2025-03-01
MX|0030|1791775,MX|0030|112,MX|0030|517262,2025-02-04,1169,2.0,0.473,250.794,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791775,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1792192,MX|0030|112,MX|0030|517263,2025-03-18,1169,2.0,0.32,139.377,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792192,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517263,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,2025-03-01
MX|0030|1814301,MX|0030|112,MX|0030|523439,2025-02-04,1169,1.0,0.15,62.0,0030,AJEMEX,TULTITLAN 2,MX,20231102.0,1814301,CIFRUT,0.3,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523439,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,"CIFRUT NARANJA, MANDARINA Y LIMON PET NO RETORNABLE 300 ML 15",2025-02-01
MX|0030|1792611,MX|0030|112,MX|0030|517262,2025-02-04,1169,1.0,0.2365,125.397,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792611,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1814301,MX|0030|112,MX|0030|523278,2025-03-18,1169,1.0,0.15,62.0,0030,AJEMEX,TULTITLAN 2,MX,20231102.0,1814301,CIFRUT,0.3,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523278,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,CIFRUT MORA PET NO RETORNABLE 300 ML 15,2025-03-01
MX|0030|1814301,MX|0030|112,MX|0030|523596,2025-09-11,1169,1.0,0.1,64.0247,0030,AJEMEX,TULTITLAN 2,MX,20231102.0,1814301,PULP,0.25,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523596,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,PULP DURAZNO PET NO RETORNABLE 250 ML 12,2025-09-01
MX|0030|1814301,MX|0030|112,MX|0030|524106,2025-11-21,1169,1.0,0.1,75.0647,0030,AJEMEX,TULTITLAN 2,MX,20231102.0,1814301,AJE PULP,0.25,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,524106,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,AJE PULP MANGO PET NO RETORNABLE 250 ML 12,2025-11-01
MX|0030|1792616,MX|0030|112,MX|0030|599111,2025-03-24,1169,2.0,0.3784,261.4818,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792616,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599111,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA LATA 473 ML 12,2025-03-01
MX|0030|1792616,MX|0030|112,MX|0030|800070,2025-02-04,1169,1.0,0.0256,142.0,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792616,D GUSSTO,0.064,SOPA INSTANTANEA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,800070,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,D GUSSTO RES VASO 64 GRS 12,2025-02-01
MX|0030|1792616,MX|0030|112,MX|0030|517262,2025-02-04,1169,1.0,0.2365,125.397,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792616,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1808998,MX|0030|112,MX|0030|599111,2025-03-31,1169,1.0,0.1892,130.7459,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599111,3,F1,2026-02-18,MANTENER,1074,10743,112,VOLT MORA LATA 473 ML 12,2025-03-01
MX|0030|1814301,MX|0030|112,MX|0030|523596,2025-10-09,1169,1.0,0.1,64.0247,0030,AJEMEX,TULTITLAN 2,MX,20231102.0,1814301,PULP,0.25,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523596,3,F1,2026-02-18,OPTIMIZAR,1074,10743,112,PULP DURAZNO PET NO RETORNABLE 250 ML 12,2025-10-01
MX|0030|1792616,MX|0030|112,MX|0030|517262,2025-05-16,1169,1.0,0.2365,209.018,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792616,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-05-01
MX|0030|1792611,MX|0030|112,MX|0030|523519,2025-03-18,1169,1.0,0.18,83.3485,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792611,PULP,0.45,NECTAR,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523519,3,F1,2026-02-18,BLINDAR,1074,10743,112,PULP MANGO PET NO RETORNABLE 450 ML 12,2025-03-01
MX|0030|1792611,MX|0030|112,MX|0030|517140,2025-02-04,1169,1.0,0.2365,125.397,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792611,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1808998,MX|0030|112,MX|0030|524017,2025-12-29,1169,2.0,0.496,127.2505,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,BIG,0.62,GASEOSAS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,524017,3,F1,2026-02-18,MANTENER,1074,10743,112,BIG COLA PET NO RETORNABLE 620 ML 12,2025-12-01
MX|0030|1792314,MX|0030|112,MX|0030|517262,2025-07-04,1169,1.0,0.2365,165.0528,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792314,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-07-01
MX|0030|1808998,MX|0030|112,MX|0030|522512,2026-01-23,1169,1.0,0.1892,114.4077,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522512,3,F1,2026-02-18,MANTENER,1074,10743,112,VOLT PONCHE DE FRUTA LATA 473 ML 12,2026-01-01
MX|0030|1808998,MX|0030|112,MX|0030|522795,2025-06-27,1169,2.0,1.2,188.0,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,VIDA,1.5,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522795,3,F1,2026-02-18,MANTENER,1074,10743,112,VIDA AGUA PET NO RETORNABLE 1500 ML 12,2025-06-01
MX|0030|1792194,MX|0030|112,MX|0030|517140,2025-02-04,1169,1.0,0.2365,176.688,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792194,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-01-28,DESARROLLAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1792611,MX|0030|112,MX|0030|523519,2025-02-21,1169,1.0,0.18,83.0785,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792611,PULP,0.45,NECTAR,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523519,3,F1,2026-02-18,BLINDAR,1074,10743,112,PULP MANGO PET NO RETORNABLE 450 ML 12,2025-02-01
MX|0030|1792196,MX|0030|112,MX|0030|522512,2025-02-15,1169,1.0,0.1892,141.5248,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792196,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522512,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT PONCHE DE FRUTA LATA 473 ML 12,2025-02-01
MX|0030|1821109,MX|0030|112,MX|0030|517140,2025-03-18,1169,1.0,0.2365,198.678,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821109,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-03-01
MX|0030|1821109,MX|0030|112,MX|0030|517262,2025-07-22,1169,1.0,0.2365,209.018,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821109,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-07-01
MX|0030|1792195,MX|0030|112,MX|0030|517140,2025-03-18,1169,1.0,0.2365,177.5504,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792195,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-03-01
MX|0030|1821108,MX|0030|112,MX|0030|517262,2025-05-16,1169,1.0,0.2365,209.018,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821108,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-05-01
MX|0030|1792195,MX|0030|112,MX|0030|517140,2025-04-29,1169,2.0,0.473,355.1108,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792195,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-04-01
MX|0030|1821108,MX|0030|112,MX|0030|517262,2025-04-29,1169,1.0,0.2365,198.678,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821108,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-04-01
MX|0030|1792193,MX|0030|112,MX|0030|522633,2025-04-22,1169,1.0,0.18,105.7685,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792193,PULP,0.45,NECTAR,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522633,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,PULP DURAZNO PET NO RETORNABLE 450 ML 12,2025-04-01
MX|0030|1792179,MX|0030|112,MX|0030|522713,2025-04-29,1169,1.0,0.1892,141.5154,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792179,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522713,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT UVA LATA 473 ML 12,2025-04-01
MX|0030|1792200,MX|0030|112,MX|0030|517262,2025-02-04,1169,2.0,0.473,333.556,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792200,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1792319,MX|0030|112,MX|0030|517262,2025-03-18,1169,2.0,0.473,355.1108,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792319,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-03-01
MX|0030|1792179,MX|0030|112,MX|0030|517140,2025-02-28,1169,1.0,0.2365,186.608,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792179,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517140,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT GUARANA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1792196,MX|0030|112,MX|0030|800054,2025-02-15,1169,1.0,0.028,80.0,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792196,D GUSSTO,0.14,ATUN,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,800054,3,F1,2026-02-18,BLINDAR,1074,10743,112,D GUSSTO ATUN EN AGUA LATA 140 GRS 6,2025-02-01
MX|0030|1791630,MX|0030|112,MX|0030|599212,2025-06-27,1169,2.0,0.48,205.6046,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791630,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599212,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,2025-06-01
MX|0030|1808998,MX|0030|112,MX|0030|523278,2025-09-11,1169,2.0,0.3,37.9984,0030,AJEMEX,TULTITLAN 2,MX,20230809.0,1808998,CIFRUT,0.3,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,523278,3,F1,2026-02-18,MANTENER,1074,10743,112,CIFRUT MORA PET NO RETORNABLE 300 ML 15,2025-09-01
MX|0030|1821109,MX|0030|113,MX|0030|517262,2025-05-27,1169,1.0,0.2365,209.018,0030,AJEMEX,ECATEPEC 2,MX,20231214.0,1821109,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-05-01
MX|0030|1821108,MX|0030|112,MX|0030|599111,2025-03-18,1169,1.0,0.1892,130.7459,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821108,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599111,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA LATA 473 ML 12,2025-03-01
MX|0030|1792319,MX|0030|112,MX|0030|517262,2025-11-22,1169,2.0,0.473,350.8084,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792319,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-11-01
MX|0030|1792611,MX|0030|112,MX|0030|500354,2025-12-05,1169,1.0,0.3644,96.6714,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792611,BIG,0.911,GASEOSAS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,500354,3,F1,2026-02-18,BLINDAR,1074,10743,112,BIG COLA 0.911ml PET NO RETORNABLE 12 PACK,2025-12-01
MX|0030|1792314,MX|0030|112,MX|0030|522632,2025-02-28,1169,1.0,0.2,71.1694,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792314,PULP,1.0,NECTAR,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,522632,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,PULP DURAZNO PET NO RETORNABLE 1000 ML 6,2025-02-01
MX|0030|1791775,MX|0030|112,MX|0030|517262,2025-09-18,1169,1.0,0.2365,197.8032,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791775,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,BLINDAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-09-01
MX|0030|1792179,MX|0030|112,MX|0030|599111,2025-03-31,1169,1.0,0.1892,130.7459,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1792179,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,599111,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA LATA 473 ML 12,2025-03-01
MX|0030|1821108,MX|0030|112,MX|0030|517262,2025-02-04,1169,1.0,0.2365,186.608,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821108,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-02-01
MX|0030|1821109,MX|0030|112,MX|0030|517262,2025-04-29,1169,1.0,0.2365,198.678,0030,AJEMEX,TULTITLAN 2,MX,20231214.0,1821109,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20260224,517262,3,F1,2026-02-18,DESARROLLAR,1074,10743,112,VOLT MORA REGULAR LATA 473 ML 15,2025-04-01
