id_cliente;cod_articulo_magic
0000|1594973;599228
0000|1837595;500171
0000|1593110;522662
0000|1594181;522576
0000|1705928;599876
0000|1722688;800070
0000|1722568;522662
0000|1797890;800060
0000|1705926;522721
0000|1638649;523596
0000|1770183;522662
0000|1600328;523439
0000|1603433;517297
0000|1599470;522574
0000|1601463;800071
0000|1600286;522722
0000|1579667;522662
0000|1639148;800060
0000|1837589;77400
0000|1593043;800054
0000|1517017;77401
0000|1587636;517297
0000|1596046;522373
0000|1602254;500171
0000|1604440;77400
0000|1524033;599228
0000|1597214;523596
0000|1813261;599565
0000|1638644;599228
0000|1590478;517263
0000|1595394;500171
0000|1591985;77412
0000|1813950;77412
0000|1705923;522373
0000|1595125;76643
0000|1812318;522662
0000|1837596;800070
0000|1600171;517297
0000|1595868;523596
0000|1837593;500171
0000|1591887;800070
0000|1601428;523439
0000|1813263;77412
0000|1597327;522662
0000|1740576;522661
0000|1837594;800060
0000|1829807;523596
0000|1604698;800070
0000|1597131;522352
0000|1602385;523437
0000|1837590;77401
0000|1796430;522442
0000|1705924;800071
0000|1639144;522575
0000|1638646;522721
0000|1813262;522576
0000|1598830;522574
0000|1639143;523125
0000|1638648;523595
0000|1602285;522442
0000|1599482;522354
0000|1639149;500264
0000|1592476;599228
0000|1596125;522373
0000|1590473;800054
0000|1593100;517146
0000|1708734;522795
0000|1594973;523439
0000|1837595;800071
0000|1593110;522721
0000|1594181;523538
0000|1705928;800071
0000|1722688;522574
0000|1722568;599212
0000|1797890;599831
0000|1705926;77401
0000|1638649;522661
0000|1770183;523596
0000|1600328;522354
0000|1603433;522575
0000|1599470;800070
0000|1601463;77412
0000|1600286;523596
0000|1579667;522634
0000|1639148;77400
0000|1837589;522576
0000|1593043;500264
0000|1517017;599228
0000|1587636;599832
0000|1596046;523439
0000|1602254;77401
0000|1604440;522373
0000|1524033;800054
0000|1597214;522661
0000|1813261;599832
0000|1638644;522355
0000|1590478;523595
0000|1595394;523463
0000|1591985;599831
0000|1813950;523596
0000|1705923;598901
0000|1595125;500264
0000|1812318;522353
0000|1837596;522574
0000|1600171;522576
0000|1595868;522721
0000|1837593;800071
0000|1591887;522574
0000|1601428;77412
0000|1813263;77401
0000|1597327;76643
0000|1740576;77401
0000|1837594;599832
0000|1829807;77412
0000|1604698;522574
0000|1597131;522354
0000|1602385;522373
0000|1837590;522662
0000|1796430;500171
0000|1705924;523437
0000|1639144;800070
0000|1638646;522373
0000|1813262;517297
0000|1598830;509826
0000|1639143;523595
0000|1638648;800071
0000|1602285;599831
0000|1599482;522795
0000|1639149;523125
0000|1592476;500171
0000|1596125;522662
0000|1590473;599832
0000|1593100;523596
0000|1708734;77412
0000|1594973;599218
0000|1837595;522713
0000|1593110;522633
0000|1594181;523595
0000|1705928;517263
0000|1722688;800054
0000|1722568;500354
0000|1797890;522575
0000|1705926;800060
0000|1638649;77412
0000|1770183;517297
0000|1600328;523463
0000|1603433;599218
0000|1599470;599876
0000|1601463;599565
0000|1600286;622631
0000|1579667;800070
0000|1639148;522722
0000|1837589;500264
0000|1593043;599832
0000|1517017;522662
0000|1587636;77401
0000|1596046;599832
0000|1602254;523463
0000|1604440;500171
0000|1524033;522795
0000|1597214;77412
0000|1813261;522634
0000|1638644;522373
0000|1590478;523519
0000|1595394;522577
0000|1591985;515614
0000|1813950;523538
0000|1705923;523519
0000|1595125;509826
0000|1812318;523125
0000|1837596;500264
0000|1600171;523595
0000|1595868;599565
0000|1837593;522713
0000|1591887;77412
0000|1601428;523596
0000|1813263;500264
0000|1597327;622631
0000|1740576;599831
0000|1837594;522722
0000|1829807;599876
0000|1604698;523538
0000|1597131;522442
0000|1602385;522721
0000|1837590;622631
0000|1796430;515614
0000|1705924;522634
0000|1639144;522574
0000|1638646;523125
0000|1813262;523596
0000|1598830;523596
0000|1639143;523439
0000|1638648;522632
0000|1602285;517140
0000|1599482;800058
0000|1639149;522633
0000|1592476;77412
0000|1596125;523595
0000|1590473;522856
0000|1593100;522634
0000|1708734;500171
0000|1594973;522373
0000|1837595;599218
0000|1593110;516209
0000|1594181;522662
0000|1705928;523463
0000|1722688;522577
0000|1722568;522574
0000|1797890;599832
0000|1705926;77400
0000|1638649;522575
0000|1770183;599590
0000|1600328;599831
0000|1603433;523595
0000|1599470;800054
0000|1601463;522354
0000|1600286;509826
0000|1579667;522574
0000|1639148;599837
0000|1837589;517263
0000|1593043;523437
0000|1517017;522576
0000|1587636;599218
0000|1596046;500354
0000|1602254;599212
0000|1604440;77412
0000|1524033;522354
0000|1597214;522575
0000|1813261;516209
0000|1638644;599565
0000|1590478;599590
0000|1595394;523538
0000|1591985;523538
0000|1813950;522355
0000|1705923;599228
0000|1595125;599832
0000|1812318;599876
0000|1837596;522353
0000|1600171;599218
0000|1595868;509826
0000|1837593;599218
0000|1591887;599832
0000|1601428;599831
0000|1813263;517263
0000|1597327;500264
0000|1740576;77400
0000|1837594;522662
0000|1829807;522575
0000|1604698;599212
0000|1597131;522634
0000|1602385;599832
0000|1837590;800060
0000|1796430;516209
0000|1705924;522575
0000|1639144;522661
0000|1638646;522574
0000|1813262;522354
0000|1598830;522577
0000|1639143;522442
0000|1638648;523519
0000|1602285;517297
0000|1599482;523538
0000|1639149;517263
0000|1592476;523596
0000|1596125;523596
0000|1590473;599111
0000|1593100;522354
0000|1708734;800054
0000|1594973;522661
0000|1837595;522662
0000|1593110;77401
0000|1594181;800069
0000|1705928;522662
0000|1722688;77400
0000|1722568;800070
0000|1797890;500171
0000|1705926;523125
0000|1638649;599876
0000|1770183;599565
0000|1600328;522722
0000|1603433;522632
0000|1599470;599832
0000|1601463;522352
0000|1600286;800069
0000|1579667;500171
0000|1639148;522713
0000|1837589;522634
0000|1593043;522576
0000|1517017;800054
0000|1587636;522633
0000|1596046;523463
0000|1602254;522634
0000|1604440;522353
0000|1524033;500264
0000|1597214;522633
0000|1813261;500171
0000|1638644;77412
0000|1590478;522576
0000|1595394;522373
0000|1591985;599876
0000|1813950;523463
0000|1705923;77400
0000|1595125;500171
0000|1812318;500171
0000|1837596;77400
0000|1600171;77401
0000|1595868;800070
0000|1837593;522662
0000|1591887;522575
0000|1601428;522576
0000|1813263;599832
0000|1597327;522373
0000|1740576;523519
0000|1837594;599876
0000|1829807;522633
0000|1604698;599587
0000|1597131;522353
0000|1602385;522634
0000|1837590;522373
0000|1796430;800070
0000|1705924;522373
0000|1639144;522353
0000|1638646;800070
0000|1813262;77400
0000|1598830;622631
0000|1639143;599831
0000|1638648;522355
0000|1602285;522722
0000|1599482;522576
0000|1639149;522373
0000|1592476;522662
0000|1596125;500171
0000|1590473;599876
0000|1593100;800069
0000|1708734;77401
0000|1594973;522721
0000|1837595;517140
0000|1593110;77412
0000|1594181;515614
0000|1705928;800070
0000|1722688;522512
0000|1722568;522722
0000|1797890;800070
0000|1705926;522576
0000|1638649;522633
0000|1770183;800069
0000|1600328;522442
0000|1603433;522576
0000|1599470;523463
0000|1601463;522575
0000|1600286;522354
0000|1579667;599876
0000|1639148;523596
0000|1837589;522662
0000|1593043;522373
0000|1517017;599218
0000|1587636;517146
0000|1596046;800060
0000|1602254;522661
0000|1604440;516209
0000|1524033;800071
0000|1597214;599876
0000|1813261;523439
0000|1638644;522575
0000|1590478;599228
0000|1595394;622631
0000|1591985;516209
0000|1813950;598901
0000|1705923;800058
0000|1595125;522721
0000|1812318;522373
0000|1837596;522795
0000|1600171;522661
0000|1595868;522574
0000|1837593;517140
0000|1591887;522661
0000|1601428;800071
0000|1813263;522661
0000|1597327;77412
0000|1740576;523278
0000|1837594;522442
0000|1829807;522373
0000|1604698;77400
0000|1597131;77412
0000|1602385;800054
0000|1837590;522574
0000|1796430;522574
0000|1705924;517146
0000|1639144;77412
0000|1638646;599832
0000|1813262;522722
0000|1598830;523463
0000|1639143;800070
0000|1638648;522722
0000|1602285;800070
0000|1599482;523519
0000|1639149;517146
0000|1592476;500354
0000|1596125;522575
0000|1590473;517263
0000|1593100;599876
0000|1708734;522512
0000|1594973;500354
0000|1837595;76643
0000|1593110;522634
0000|1594181;622631
0000|1705928;522574
0000|1722688;599832
0000|1722568;500171
0000|1797890;522574
0000|1705926;517146
0000|1638649;523439
0000|1770183;522575
0000|1600328;77412
0000|1603433;523437
0000|1599470;599111
0000|1601463;522722
0000|1600286;522633
0000|1579667;800071
0000|1639148;523595
0000|1837589;522574
0000|1593043;522353
0000|1517017;517263
0000|1587636;599831
0000|1596046;800054
0000|1602254;522353
0000|1604440;515614
0000|1524033;800058
0000|1597214;523439
0000|1813261;77412
0000|1638644;522512
0000|1590478;599831
0000|1595394;599832
0000|1591985;522662
0000|1813950;522856
0000|1705923;522633
0000|1595125;77412
0000|1812318;800070
0000|1837596;516209
0000|1600171;599565
0000|1595868;500171
0000|1837593;76643
0000|1591887;522354
0000|1601428;522661
0000|1813263;522354
0000|1597327;800071
0000|1740576;500171
0000|1837594;622631
0000|1829807;523439
0000|1604698;522722
0000|1597131;500171
0000|1602385;599565
0000|1837590;800070
0000|1796430;522662
0000|1705924;523463
0000|1639144;523595
0000|1638646;523595
0000|1813262;522721
0000|1598830;522354
0000|1639143;522574
0000|1638648;622631
0000|1602285;522574
0000|1599482;599876
0000|1639149;500171
0000|1592476;522353
0000|1596125;599565
0000|1590473;522354
0000|1593100;523463
0000|1708734;800058
0000|1594973;517146
0000|1837595;522632
0000|1593110;622631
0000|1594181;599218
0000|1705928;523519
0000|1722688;522713
0000|1722568;500264
0000|1797890;523538
0000|1705926;599590
0000|1638649;522373
0000|1770183;500171
0000|1600328;500171
0000|1603433;522574
0000|1599470;522373
0000|1601463;522661
0000|1600286;77401
0000|1579667;599228
0000|1639148;523463
0000|1837589;800070
0000|1593043;516209
0000|1517017;517146
0000|1587636;522575
0000|1596046;522722
0000|1602254;522795
0000|1604440;523125
0000|1524033;517297
0000|1597214;522373
0000|1813261;522354
0000|1638644;599111
0000|1590478;517146
0000|1595394;522575
0000|1591985;522373
0000|1813950;599565
0000|1705923;523463
0000|1595125;522355
0000|1812318;522574
0000|1837596;522721
0000|1600171;522575
0000|1595868;522661
0000|1837593;522632
0000|1591887;523125
0000|1601428;522662
0000|1813263;599565
0000|1597327;517146
0000|1740576;523463
0000|1837594;500354
0000|1829807;800054
0000|1604698;515614
0000|1597131;522373
0000|1602385;599876
0000|1837590;523278
0000|1796430;523596
0000|1705924;522662
0000|1639144;522354
0000|1638646;500171
0000|1813262;599590
0000|1598830;76643
0000|1639143;522661
0000|1638648;522662
0000|1602285;599876
0000|1599482;523463
0000|1639149;599832
0000|1592476;800069
0000|1596125;599831
0000|1590473;522662
0000|1593100;599831
0000|1708734;523125
0000|1594973;516209
0000|1837595;522856
0000|1593110;522373
0000|1594181;509826
0000|1705928;800054
0000|1722688;77401
0000|1722568;522355
0000|1797890;599218
0000|1705926;599831
0000|1638649;800054
0000|1770183;522632
0000|1600328;515614
0000|1603433;800070
0000|1599470;599831
0000|1601463;522353
0000|1600286;523463
0000|1579667;800054
0000|1639148;800070
0000|1837589;522373
0000|1593043;599565
0000|1517017;599590
0000|1587636;599876
0000|1596046;522352
0000|1602254;77400
0000|1604440;522721
0000|1524033;523439
0000|1597214;522354
0000|1813261;800054
0000|1638644;500171
0000|1590478;599565
0000|1595394;515614
0000|1591985;523596
0000|1813950;517297
0000|1705923;522661
0000|1595125;523125
0000|1812318;522722
0000|1837596;500354
0000|1600171;523437
0000|1595868;800069
0000|1837593;522856
0000|1591887;800071
0000|1601428;523437
0000|1813263;522575
0000|1597327;523463
0000|1740576;522633
0000|1837594;522574
0000|1829807;522354
0000|1604698;599218
0000|1597131;599565
0000|1602385;522442
0000|1837590;599876
0000|1796430;77412
0000|1705924;515614
0000|1639144;523125
0000|1638646;523596
0000|1813262;77401
0000|1598830;523125
0000|1639143;523463
0000|1638648;599565
0000|1602285;522795
0000|1599482;500171
0000|1639149;598901
0000|1592476;522722
0000|1596125;523538
0000|1590473;500354
0000|1593100;77401
0000|1708734;523519
0000|1594973;500171
0000|1837595;599111
0000|1593110;500171
0000|1594181;522661
0000|1705928;77400
0000|1722688;800069
0000|1722568;522661
0000|1797890;599876
0000|1705926;517263
0000|1638649;522354
0000|1770183;515614
0000|1600328;523437
0000|1603433;523463
0000|1599470;598901
0000|1601463;77401
0000|1600286;500264
0000|1579667;523596
0000|1639148;522574
0000|1837589;599832
0000|1593043;522661
0000|1517017;522373
0000|1587636;800070
0000|1596046;522574
0000|1602254;522373
0000|1604440;522574
0000|1524033;77401
0000|1597214;800054
0000|1813261;599590
0000|1638644;522662
0000|1590478;522713
0000|1595394;77412
0000|1591985;622631
0000|1813950;599587
0000|1705923;800054
0000|1595125;522373
0000|1812318;523437
0000|1837596;509826
0000|1600171;599832
0000|1595868;523463
0000|1837593;599111
0000|1591887;523596
0000|1601428;522352
0000|1813263;522722
0000|1597327;599565
0000|1740576;522576
0000|1837594;800070
0000|1829807;599832
0000|1604698;522632
0000|1597131;523596
0000|1602385;523439
0000|1837590;517263
0000|1796430;523463
0000|1705924;500171
0000|1639144;522662
0000|1638646;800069
0000|1813262;500354
0000|1598830;522634
0000|1639143;522721
0000|1638648;523125
0000|1602285;522576
0000|1599482;522661
0000|1639149;599831
0000|1592476;523278
0000|1596125;523463
0000|1590473;500171
0000|1593100;77400
0000|1708734;77400
0000|1594973;522634
0000|1837595;599832
0000|1593110;523125
0000|1594181;599565
0000|1705928;522633
0000|1722688;522722
0000|1722568;800069
0000|1797890;77412
0000|1705926;522722
0000|1638649;599832
0000|1770183;522355
0000|1600328;522355
0000|1603433;523278
0000|1599470;500171
0000|1601463;523595
0000|1600286;800070
0000|1579667;516209
0000|1639148;523437
0000|1837589;800054
0000|1593043;522442
0000|1517017;77412
0000|1587636;522574
0000|1596046;800070
0000|1602254;77412
0000|1604440;800070
0000|1524033;522662
0000|1597214;599832
0000|1813261;800058
0000|1638644;522713
0000|1590478;522353
0000|1595394;599218
0000|1591985;500171
0000|1813950;599831
0000|1705923;522575
0000|1595125;523439
0000|1812318;800069
0000|1837596;522661
0000|1600171;599590
0000|1595868;515614
0000|1837593;599832
0000|1591887;522662
0000|1601428;800070
0000|1813263;800069
0000|1597327;522661
0000|1740576;599832
0000|1837594;522373
0000|1829807;522576
0000|1604698;599831
0000|1597131;800054
0000|1602385;522576
0000|1837590;517146
0000|1796430;800069
0000|1705924;599565
0000|1639144;800069
0000|1638646;77412
0000|1813262;523437
0000|1598830;523439
0000|1639143;523437
0000|1638648;522661
0000|1602285;598901
0000|1599482;517297
0000|1639149;522354
0000|1592476;523463
0000|1596125;523278
0000|1590473;599831
0000|1593100;522574
0000|1708734;800071
0000|1594973;500264
0000|1837595;522577
0000|1593110;522577
0000|1594181;500264
0000|1705928;77401
0000|1722688;523596
0000|1722568;622631
0000|1797890;522352
0000|1705926;522713
0000|1638649;800058
0000|1770183;800070
0000|1600328;522373
0000|1603433;522662
0000|1599470;522662
0000|1601463;77400
0000|1600286;522574
0000|1579667;800069
0000|1639148;522354
0000|1837589;800060
0000|1593043;800058
0000|1517017;500171
0000|1587636;522662
0000|1596046;522442
0000|1602254;509826
0000|1604440;523519
0000|1524033;599832
0000|1597214;523125
0000|1813261;522373
0000|1638644;522722
0000|1590478;523437
0000|1595394;599831
0000|1591985;522575
0000|1813950;77400
0000|1705923;500171
0000|1595125;522662
0000|1812318;500354
0000|1837596;522713
0000|1600171;522721
0000|1595868;77412
0000|1837593;522577
0000|1591887;800069
0000|1601428;522574
0000|1813263;523596
0000|1597327;509826
0000|1740576;598901
0000|1837594;517263
0000|1829807;800058
0000|1604698;500354
0000|1597131;522576
0000|1602385;522661
0000|1837590;516209
0000|1796430;522721
0000|1705924;523278
0000|1639144;523596
0000|1638646;77401
0000|1813262;522352
0000|1598830;522442
0000|1639143;523596
0000|1638648;599831
0000|1602285;522352
0000|1599482;523595
0000|1639149;77412
0000|1592476;800054
0000|1596125;599876
0000|1590473;522373
0000|1593100;800070
0000|1708734;522661
0000|1594973;77400
0000|1837595;622631
0000|1593110;599218
0000|1594181;76643
0000|1705928;500264
0000|1722688;500354
0000|1722568;599111
0000|1797890;522373
0000|1705926;523595
0000|1638649;523125
0000|1770183;522574
0000|1600328;523278
0000|1603433;523439
0000|1599470;522355
0000|1601463;522662
0000|1600286;77400
0000|1579667;522661
0000|1639148;800069
0000|1837589;522575
0000|1593043;517146
0000|1517017;599832
0000|1587636;77400
0000|1596046;523595
0000|1602254;522354
0000|1604440;522352
0000|1524033;522355
0000|1597214;800058
0000|1813261;522575
0000|1638644;515614
0000|1590478;800071
0000|1595394;517146
0000|1591985;523463
0000|1813950;522722
0000|1705923;523595
0000|1595125;800071
0000|1812318;523463
0000|1837596;522856
0000|1600171;517146
0000|1595868;522373
0000|1837593;622631
0000|1591887;523595
0000|1601428;523463
0000|1813263;77400
0000|1597327;522634
0000|1740576;599218
0000|1837594;522634
0000|1829807;599218
0000|1604698;523519
0000|1597131;523463
0000|1602385;522352
0000|1837590;800071
0000|1796430;599831
0000|1705924;516209
0000|1639144;522722
0000|1638646;523463
0000|1813262;599832
0000|1598830;800069
0000|1639143;599876
0000|1638648;509826
0000|1602285;800069
0000|1599482;599218
0000|1639149;522662
0000|1592476;522721
0000|1596125;522576
0000|1590473;517146
0000|1593100;523437
0000|1708734;522355
0000|1594973;522354
0000|1837595;500264
0000|1593110;522575
0000|1594181;523463
0000|1705928;77412
0000|1722688;599837
0000|1722568;599565
0000|1797890;522354
0000|1705926;523439
0000|1638649;522576
0000|1770183;599831
0000|1600328;800069
0000|1603433;522661
0000|1599470;77412
0000|1601463;523125
0000|1600286;516209
0000|1579667;522442
0000|1639148;77401
0000|1837589;522722
0000|1593043;522634
0000|1517017;522722
0000|1587636;77412
0000|1596046;523278
0000|1602254;523519
0000|1604440;523596
0000|1524033;523278
0000|1597214;522576
0000|1813261;523437
0000|1638644;77400
0000|1590478;522662
0000|1595394;523439
0000|1591985;517297
0000|1813950;599212
0000|1705923;517297
0000|1595125;522634
0000|1812318;522354
0000|1837596;523596
0000|1600171;516209
0000|1595868;522354
0000|1837593;500264
0000|1591887;77401
0000|1601428;515614
0000|1813263;522662
0000|1597327;522721
0000|1740576;522662
0000|1837594;500171
0000|1829807;523125
0000|1604698;500171
0000|1597131;522574
0000|1602385;800058
0000|1837590;500171
0000|1796430;77400
0000|1705924;522442
0000|1639144;522721
0000|1638646;522575
0000|1813262;522575
0000|1598830;800071
0000|1639143;599565
0000|1638648;515614
0000|1602285;523278
0000|1599482;522662
0000|1639149;523437
0000|1592476;522442
0000|1596125;517297
0000|1590473;77412
0000|1593100;522722
0000|1708734;522353
0000|1594973;523125
0000|1837595;522576
0000|1593110;515614
0000|1594181;522633
0000|1705928;522354
0000|1722688;522575
0000|1722568;522576
0000|1797890;523439
0000|1705926;599587
0000|1638649;599218
0000|1770183;523519
0000|1600328;522574
0000|1603433;523519
0000|1599470;522354
0000|1601463;523596
0000|1600286;522634
0000|1579667;522354
0000|1639148;800054
0000|1837589;622631
0000|1593043;517297
0000|1517017;599212
0000|1587636;800054
0000|1596046;800069
0000|1602254;599218
0000|1604440;517297
0000|1524033;598901
0000|1597214;599218
0000|1813261;523125
0000|1638644;523596
0000|1590478;517297
0000|1595394;523437
0000|1591985;522661
0000|1813950;522576
0000|1705923;599832
0000|1595125;523519
0000|1812318;523596
0000|1837596;523463
0000|1600171;522577
0000|1595868;522633
0000|1837593;522576
0000|1591887;77400
0000|1601428;523519
0000|1813263;599212
0000|1597327;523125
0000|1740576;500264
0000|1837594;516209
0000|1829807;509826
0000|1604698;522575
0000|1597131;800070
0000|1602385;522354
0000|1837590;800054
0000|1796430;522353
0000|1705924;800069
0000|1639144;523463
0000|1638646;77400
0000|1813262;522577
0000|1598830;522661
0000|1639143;599590
0000|1638648;523596
0000|1602285;523595
0000|1599482;522442
0000|1639149;500354
0000|1592476;77400
0000|1596125;522355
0000|1590473;523437
0000|1593100;522373
0000|1708734;599218
0000|1594973;599876
0000|1837595;523595
0000|1593110;522354
0000|1594181;522632
0000|1705928;500171
0000|1722688;599590
0000|1722568;523463
0000|1797890;523437
0000|1705926;515614
0000|1638649;509826
0000|1770183;522373
0000|1600328;800070
0000|1603433;800069
0000|1599470;523437
0000|1601463;800069
0000|1600286;77412
0000|1579667;523125
0000|1639148;523278
0000|1837589;517146
0000|1593043;522354
0000|1517017;517297
0000|1587636;500171
0000|1596046;599876
0000|1602254;523125
0000|1604440;522576
0000|1524033;599218
0000|1597214;509826
0000|1813261;599218
0000|1638644;599831
0000|1590478;517262
0000|1595394;523125
0000|1591985;800070
0000|1813950;517263
0000|1705923;599218
0000|1595125;523437
0000|1812318;515614
0000|1837596;515614
0000|1600171;599876
0000|1595868;522355
0000|1837593;523595
0000|1591887;522722
0000|1601428;522632
0000|1813263;599831
0000|1597327;599218
0000|1740576;800071
0000|1837594;800054
0000|1829807;517297
0000|1604698;517146
0000|1597131;522661
0000|1602385;517297
0000|1837590;522442
0000|1796430;522354
0000|1705924;599876
0000|1639144;77401
0000|1638646;523437
0000|1813262;599831
0000|1598830;599565
0000|1639143;516209
0000|1638648;522721
0000|1602285;509826
0000|1599482;800071
0000|1639149;599212
0000|1592476;599876
0000|1596125;522574
0000|1590473;77401
0000|1593100;522662
0000|1708734;517297
0000|1594973;599832
0000|1837595;800060
0000|1593110;523439
0000|1594181;523125
0000|1705928;522373
0000|1722688;599831
0000|1722568;517263
0000|1797890;522633
0000|1705926;599832
0000|1638649;517297
0000|1770183;523538
0000|1600328;599876
0000|1603433;800071
0000|1599470;500354
0000|1601463;522721
0000|1600286;500171
0000|1579667;523463
0000|1639148;500354
0000|1837589;500171
0000|1593043;599876
0000|1517017;523125
0000|1587636;522373
0000|1596046;517297
0000|1602254;522633
0000|1604440;523463
0000|1524033;522722
0000|1597214;517297
0000|1813261;517146
0000|1638644;522574
0000|1590478;599111
0000|1595394;522633
0000|1591985;522574
0000|1813950;515614
0000|1705923;522722
0000|1595125;517146
0000|1812318;77412
0000|1837596;800069
0000|1600171;522354
0000|1595868;522353
0000|1837593;800060
0000|1591887;523463
0000|1601428;800069
0000|1813263;523463
0000|1597327;522354
0000|1740576;523595
0000|1837594;517146
0000|1829807;500354
0000|1604698;77412
0000|1597131;517297
0000|1602385;599218
0000|1837590;522634
0000|1796430;599876
0000|1705924;522574
0000|1639144;77400
0000|1638646;522662
0000|1813262;523125
0000|1598830;515614
0000|1639143;800069
0000|1638648;522352
0000|1602285;522355
0000|1599482;523278
0000|1639149;77401
0000|1592476;522354
0000|1596125;800070
0000|1590473;77400
0000|1593100;522355
0000|1708734;522662
0000|1594973;522442
0000|1837595;522575
0000|1593110;500354
0000|1594181;800071
0000|1705928;500354
0000|1722688;515614
0000|1722568;522632
0000|1797890;509826
0000|1705926;500354
0000|1638649;500354
0000|1770183;522352
0000|1600328;800060
0000|1603433;523538
0000|1599470;77400
0000|1601463;523463
0000|1600286;522373
0000|1579667;77400
0000|1639148;509826
0000|1837589;500354
0000|1593043;523439
0000|1517017;599831
0000|1587636;522722
0000|1596046;522576
0000|1602254;500354
0000|1604440;599565
0000|1524033;522442
0000|1597214;500354
0000|1813261;522353
0000|1638644;800070
0000|1590478;522575
0000|1595394;509826
0000|1591985;522576
0000|1813950;522575
0000|1705923;522576
0000|1595125;599218
0000|1812318;599831
0000|1837596;522355
0000|1600171;522442
0000|1595868;516209
0000|1837593;522575
0000|1591887;523437
0000|1601428;599565
0000|1813263;523125
0000|1597327;523519
0000|1740576;522722
0000|1837594;522713
0000|1829807;500264
0000|1604698;522373
0000|1597131;800069
0000|1602385;523125
0000|1837590;522713
0000|1796430;77401
0000|1705924;800070
0000|1639144;523437
0000|1638646;599831
0000|1813262;523439
0000|1598830;522721
0000|1639143;515614
0000|1638648;800069
0000|1602285;800060
0000|1599482;522355
0000|1639149;77400
0000|1592476;523437
0000|1596125;800069
0000|1590473;522722
0000|1593100;500171
0000|1708734;523437
0000|1594973;77401
0000|1837595;500354
0000|1593110;599832
0000|1594181;523519
0000|1705928;522355
0000|1722688;599876
0000|1722568;515614
0000|1797890;517146
0000|1705926;522577
0000|1638649;522352
0000|1770183;77412
0000|1600328;509826
0000|1603433;599565
0000|1599470;77401
0000|1601463;599831
0000|1600286;515614
0000|1579667;77401
0000|1639148;522442
0000|1837589;522713
0000|1593043;523125
0000|1517017;77400
0000|1587636;522355
0000|1596046;622631
0000|1602254;500264
0000|1604440;522661
0000|1524033;523595
0000|1597214;522352
0000|1813261;517297
0000|1638644;523463
0000|1590478;522512
0000|1595394;522354
0000|1591985;800069
0000|1813950;522632
0000|1705923;500354
0000|1595125;522354
0000|1812318;77401
0000|1837596;599228
0000|1600171;523125
0000|1595868;523519
0000|1837593;500354
0000|1591887;522721
0000|1601428;523538
0000|1813263;515614
0000|1597327;522633
0000|1740576;522355
0000|1837594;599111
0000|1829807;522352
0000|1604698;522633
0000|1597131;599876
0000|1602385;500264
0000|1837590;599111
0000|1796430;523437
0000|1705924;622631
0000|1639144;599831
0000|1638646;522722
0000|1813262;523595
0000|1598830;516209
0000|1639143;522353
0000|1638648;523463
0000|1602285;622631
0000|1599482;523437
0000|1639149;522722
0000|1592476;77401
0000|1596125;622631
0000|1590473;598901
0000|1593100;77412
0000|1708734;599228
0000|1594973;800054
0000|1837595;522722
0000|1593110;517146
0000|1594181;522721
0000|1705928;522634
0000|1722688;599587
0000|1722568;523519
0000|1797890;622631
0000|1705926;522575
0000|1638649;500264
0000|1770183;522353
0000|1600328;622631
0000|1603433;622631
0000|1599470;522722
0000|1601463;523437
0000|1600286;500354
0000|1579667;522721
0000|1639148;599876
0000|1837589;599111
0000|1593043;599218
0000|1517017;522575
0000|1587636;598901
0000|1596046;509826
0000|1602254;522352
0000|1604440;800069
0000|1524033;523437
0000|1597214;500264
0000|1813261;599876
0000|1638644;800069
0000|1590478;523538
0000|1595394;522352
0000|1591985;599565
0000|1813950;523519
0000|1705923;500264
0000|1595125;522633
0000|1812318;77400
0000|1837596;517140
0000|1600171;523439
0000|1595868;522634
0000|1837593;522722
0000|1591887;599831
0000|1601428;622631
0000|1813263;522721
0000|1792160;517262
0000|1792170;800060
0000|1792552;523278
0000|1792548;517140
0000|1792533;599111
0000|1792167;517262
0000|1823504;517262
0000|1792547;517262
0000|1792168;523278
0000|1823773;517263
0000|1791962;517262
0000|1823501;517140
0000|1792405;599228
0000|1792404;517262
0000|1792113;599837
0000|1792155;598901
0000|1792550;517140
0000|1792554;599111
0000|1792534;599212
0000|1792159;522633
0000|1792336;599111
0000|1824146;522632
0000|1792171;516209
0000|1825946;599111
0000|1792169;522512
0000|1792388;517263
0000|1823503;522355
0000|1792545;517262
0000|1792338;517262
0000|1792290;517263
0000|1825698;517262
0000|1792536;517297
0000|1792114;599837
0000|1792287;517263
0000|1823505;517262
0000|1792117;517140
0000|1794299;517262
0000|1792537;522713
0000|1792401;522632
0000|1791790;599228
0000|1792115;522632
0000|1792288;517140
0000|1792384;522856
0000|1791959;517262
0000|1792335;517140
0000|1791650;517262
0000|1792538;517262
0000|1823502;523278
0000|1792118;517262
0000|1824380;517262
0000|1792337;599587
0000|1792160;517140
0000|1792170;522632
0000|1792552;522442
0000|1792548;517262
0000|1792533;517262
0000|1792167;517140
0000|1823504;523278
0000|1792547;599111
0000|1792168;598901
0000|1823773;517146
0000|1791962;517140
0000|1823501;517297
0000|1792405;517262
0000|1792404;517140
0000|1792113;523278
0000|1792155;599587
0000|1792550;522512
0000|1792554;517262
0000|1792534;800060
0000|1792159;522355
0000|1792336;517262
0000|1824146;800060
0000|1792171;599565
0000|1825946;517262
0000|1792169;522713
0000|1792388;522795
0000|1823503;598801
0000|1792545;517140
0000|1792338;517140
0000|1792290;522713
0000|1825698;599111
