id_cliente,marca_rec,sku,len_marca_rec,desc_rec,desc_giro,desc_subgiro,categoria_cliente_2,fecha_creacion,antiguedad,new_segment,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_compania,cod_sucursal,cod_cliente,cod_modulo,cod_ruta,peso,marca_rec_rank
MX|0030|1514907,ENERGIZANTE,517140,6,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-18,old_client,MANTENER,3,F1,2025-08-13,0030,84,1514907,11583,1158,1,1
MX|0030|1514907,ISOTONICA,599587,6,SPORADE MORA PET NO RETORNABLE 1000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-18,old_client,MANTENER,3,F1,2025-08-13,0030,84,1514907,11583,1158,3,2
MX|0030|1522118,AGUA,522355,1,VIDA AGUA PET NO RETORNABLE 3000 ML 6,,FARMACIAS / BOTICAS INDEPENDIENTES,Irregular,2016-03-18,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,84,1522118,11583,1158,3,1
MX|0030|1524394,ENERGIZANTE,522512,2,VOLT PONCHE DE FRUTA LATA 473 ML 12,,"BODEGAS, TIENDAS",Irregular,2016-03-18,old_client,MANTENER,3,F1,2025-08-13,0030,84,1524394,11583,1158,1,1
MX|0030|1524394,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,,"BODEGAS, TIENDAS",Irregular,2016-03-18,old_client,MANTENER,3,F1,2025-08-13,0030,84,1524394,11583,1158,2,2
MX|0030|1527488,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-18,old_client,DESARROLLAR,3,F1,2025-08-13,0030,84,1527488,11583,1158,1,1
MX|0030|1545369,ENERGIZANTE,599212,1,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,BLINDAR,3,F1,2025-08-13,0030,112,1545369,10653,1065,1,1
MX|0030|1545435,ENERGIZANTE,522512,2,VOLT PONCHE DE FRUTA LATA 473 ML 12,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1545435,10653,1065,1,1
MX|0030|1545466,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1545466,10653,1065,1,1
MX|0030|1545466,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1545466,10653,1065,2,2
MX|0030|1547118,AGUA,522355,5,VIDA AGUA PET NO RETORNABLE 3000 ML 6,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,BLINDAR,3,F1,2025-08-13,0030,112,1547118,10653,1065,1,1
MX|0030|1547125,ENERGIZANTE,522713,6,VOLT UVA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1547125,10653,1065,1,1
MX|0030|1547125,SOPA INSTANTANEA,800071,6,D GUSSTO POLLO VASO 64 GRS 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1547125,10653,1065,12,2
MX|0030|1547129,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1547129,10653,1065,1,1
MX|0030|1547129,ISOTONICA,599587,2,SPORADE MORA PET NO RETORNABLE 1000 ML 6,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,3,F1,2025-08-13,0030,112,1547129,10653,1065,3,2
