id_cliente,marca_rec,sku,len_marca_rec,desc_rec,desc_giro,desc_subgiro,categoria_cliente_2,fecha_creacion,antiguedad,new_segment,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_compania,cod_sucursal,cod_cliente,cod_modulo,cod_ruta,peso,marca_rec_rank
MX|0030|1560344,ENERGIZANTE,517262,1,VOLT MORA REGULAR LATA 473 ML 15,,LICORERIAS,Irregular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1560344,10656,1065,1,1
MX|0030|1560348,GASEOSAS,500354,1,BIG COLA 0.911ml PET NO RETORNABLE 12 PACK,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1560348,10656,1065,3,1
MX|0030|1560999,ENERGIZANTE,517146,3,VOLT GUARANA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1560999,10656,1065,1,1
MX|0030|1561568,AGUA,522355,2,VIDA AGUA PET NO RETORNABLE 3000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1561568,10656,1065,1,1
MX|0030|1561568,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1561568,10656,1065,1,2
MX|0030|1561570,ENERGIZANTE,517263,1,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1561570,10656,1065,1,1
MX|0030|1561574,AGUA,522353,4,VIDA AGUA PET NO RETORNABLE 625 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1561574,10656,1065,1,1
MX|0030|1563951,GASEOSAS,500354,1,BIG COLA 0.911ml PET NO RETORNABLE 12 PACK,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,6,F1,2025-05-31,0030,112,1563951,10656,1065,3,1
MX|0030|1563954,ENERGIZANTE,522713,1,VOLT UVA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1563954,10656,1065,1,1
MX|0030|1564159,AGUA,522355,1,VIDA AGUA PET NO RETORNABLE 3000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1564159,10656,1065,1,1
MX|0030|1564160,AGUA,522795,6,VIDA AGUA PET NO RETORNABLE 1500 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564160,10656,1065,1,1
MX|0030|1564165,AGUA,522353,2,VIDA AGUA PET NO RETORNABLE 625 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564165,10656,1065,1,1
MX|0030|1564166,ENERGIZANTE,522713,3,VOLT UVA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564166,10656,1065,1,1
MX|0030|1564168,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564168,10656,1065,1,1
MX|0030|1564171,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1564171,10656,1065,1,1
MX|0030|1564171,ISOTONICA,598801,2,SPORADE MORA PET NO RETORNABLE 625 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1564171,10656,1065,3,2
MX|0030|1564242,ENERGIZANTE,517140,3,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564242,10656,1065,1,1
MX|0030|1564259,ENERGIZANTE,522512,1,VOLT PONCHE DE FRUTA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1564259,10656,1065,1,1
MX|0030|1564558,JUGOS LIGEROS,598901,1,CIFRUT NARANJA MANDARINA Y LIMON PET NO RETORNABLE 3030 ML 6,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,OPTIMIZAR,6,F1,2025-05-31,0030,112,1564558,10656,1065,2,1
MX|0030|1588257,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,NEGOCIOS DE ALIMENTOS ESPECIALIZADOS,CARNICERIAS/PESCADERIA/VENTA POLLOS,Regular,2016-10-12,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1588257,10656,1065,2,1
MX|0030|1628951,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2017-05-04,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1628951,10656,1065,1,1
MX|0030|1628951,ISOTONICA,516209,2,SPORADE PONCHE DE FRUTAS PET NO RETORNABLE 625 ml 6 pack,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2017-05-04,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1628951,10656,1065,3,2
MX|0030|1628952,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2017-05-04,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1628952,10656,1065,1,1
MX|0030|1628963,AGUA,522352,1,VIDA AGUA PET NO RETORNABLE 1000 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2017-05-04,old_client,OPTIMIZAR,6,F1,2025-05-31,0030,112,1628963,10656,1065,1,1
MX|0030|1738195,ISOTONICA,516209,1,SPORADE PONCHE DE FRUTAS PET NO RETORNABLE 625 ml 6 pack,,"BODEGAS, TIENDAS",Irregular,2020-08-18,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1738195,10656,1065,3,1
MX|0030|1738396,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2020-08-18,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1738396,10656,1065,1,1
MX|0030|1764957,AGUA,522355,2,VIDA AGUA PET NO RETORNABLE 3000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2021-07-09,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1764957,10656,1065,1,1
MX|0030|1770135,ENERGIZANTE,517263,2,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2021-11-04,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1770135,10656,1065,1,1
MX|0030|1780042,JUGOS LIGEROS,522442,3,CIFRUT MANZANA PET NO RETORNABLE 300 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-02-17,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1780042,10656,1065,2,1
MX|0030|1780043,AGUA,522355,4,VIDA AGUA PET NO RETORNABLE 3000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-02-17,old_client,BLINDAR,6,F1,2025-05-31,0030,112,1780043,10656,1065,1,1
MX|0030|1791430,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1791430,10746,1074,1,1
MX|0030|1791430,NECTAR,522632,2,PULP DURAZNO PET NO RETORNABLE 1000 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1791430,10746,1074,9,2
MX|0030|1791434,ENERGIZANTE,517262,1,VOLT MORA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1791434,10746,1074,1,1
MX|0030|1792003,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1792003,10746,1074,1,1
MX|0030|1792003,NECTAR,522633,2,PULP DURAZNO PET NO RETORNABLE 450 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1792003,10746,1074,9,2
MX|0030|1792235,ENERGIZANTE,517262,1,VOLT MORA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2022-08-16,old_client,DESARROLLAR,6,F1,2025-05-31,0030,112,1792235,10746,1074,1,1
