id_cliente,marca_rec,sku,len_marca_rec,desc_rec,desc_giro,desc_subgiro,categoria_cliente_2,visitas_a_quitar,fecha_creacion,antiguedad,new_segment,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_compania,cod_sucursal,cod_cliente,cod_modulo,cod_ruta,peso,marca_rec_rank
MX|0030|1515055,ISOTONICA,599565,8,SPORADE UVA PET NO RETORNABLE 625 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-18,old_client,OPTIMIZAR,6,F1,2025-03-01,30,84,1515055,11556,1155,2,1
MX|0030|1515055,GASEOSAS,500354,8,BIG COLA 0.911ml PET NO RETORNABLE 12 PACK,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-18,old_client,OPTIMIZAR,6,F1,2025-03-01,30,84,1515055,11556,1155,3,2
MX|0030|1515055,JUGOS LIGEROS,598901,8,CIFRUT NARANJA MANDARINA Y LIMON PET NO RETORNABLE 3030 ML 6,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-18,old_client,OPTIMIZAR,6,F1,2025-03-01,30,84,1515055,11556,1155,3,3
MX|0030|1522056,ENERGIZANTE,517263,2,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-18,old_client,DESARROLLAR,6,F1,2025-03-01,30,84,1522056,11586,1158,1,1
MX|0030|1525552,AGUA,522352,5,VIDA AGUA PET NO RETORNABLE 1000 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-18,old_client,MANTENER,6,F1,2025-03-01,30,84,1525552,11556,1155,1,1
MX|0030|1525552,ENERGIZANTE,522576,5,ROMPE FRUTAS TROPICALES PET NO RETORNABLE 300 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-18,old_client,MANTENER,6,F1,2025-03-01,30,84,1525552,11556,1155,1,2
MX|0030|1560344,ENERGIZANTE,522512,2,VOLT PONCHE DE FRUTA LATA 473 ML 12,,LICORERIAS,Irregular,6,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1560344,10656,1065,1,1
MX|0030|1560348,JUGOS LIGEROS,598901,3,CIFRUT NARANJA MANDARINA Y LIMON PET NO RETORNABLE 3030 ML 6,,"BODEGAS, TIENDAS",Irregular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1560348,10656,1065,3,1
MX|0030|1560351,ISOTONICA,516209,2,SPORADE PONCHE DE FRUTAS PET NO RETORNABLE 625 ml 6 pack,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1560351,10656,1065,2,1
MX|0030|1560395,ENERGIZANTE,522713,2,VOLT UVA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,OPTIMIZAR,6,F1,2025-03-01,30,112,1560395,10656,1065,1,1
MX|0030|1560395,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,OPTIMIZAR,6,F1,2025-03-01,30,112,1560395,10656,1065,2,2
MX|0030|1560999,ENERGIZANTE,517263,3,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1560999,10656,1065,1,1
MX|0030|1561568,ENERGIZANTE,599212,3,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1561568,10656,1065,1,1
MX|0030|1561568,CAFE,800060,3,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1561568,10656,1065,2,2
MX|0030|1561569,ENERGIZANTE,599212,1,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,,"BODEGAS, TIENDAS",Irregular,0,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1561569,10656,1065,1,1
MX|0030|1561570,ENERGIZANTE,599228,1,VOLT FRUTOS DEL BOSQUE LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1561570,10656,1065,1,1
MX|0030|1561574,ENERGIZANTE,522512,2,VOLT PONCHE DE FRUTA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1561574,10656,1065,1,1
MX|0030|1563954,ENERGIZANTE,599228,2,VOLT FRUTOS DEL BOSQUE LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1563954,10656,1065,1,1
MX|0030|1563954,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1563954,10656,1065,2,2
MX|0030|1563967,ENERGIZANTE,517140,1,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,0,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1563967,10656,1065,1,1
MX|0030|1564159,AGUA,522353,3,VIDA AGUA PET NO RETORNABLE 625 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1564159,10656,1065,1,1
MX|0030|1564159,CAFE,800060,3,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1564159,10656,1065,2,2
MX|0030|1564160,AGUA,522353,7,VIDA AGUA PET NO RETORNABLE 625 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564160,10656,1065,1,1
MX|0030|1564165,ENERGIZANTE,517263,2,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564165,10656,1065,1,1
MX|0030|1564166,AGUA,522354,4,VIDA AGUA PET NO RETORNABLE 300 ML 24,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564166,10656,1065,1,1
MX|0030|1564168,ENERGIZANTE,517140,3,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564168,10656,1065,1,1
MX|0030|1564171,ENERGIZANTE,599228,4,VOLT FRUTOS DEL BOSQUE LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,DESARROLLAR,6,F1,2025-03-01,30,112,1564171,10656,1065,1,1
MX|0030|1564242,ENERGIZANTE,517140,4,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564242,10656,1065,1,1
MX|0030|1564259,ENERGIZANTE,522512,3,VOLT PONCHE DE FRUTA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2016-03-22,old_client,BLINDAR,6,F1,2025-03-01,30,112,1564259,10656,1065,1,1
MX|0030|1588257,ENERGIZANTE,599228,4,VOLT FRUTOS DEL BOSQUE LATA 473 ML 12,NEGOCIOS DE ALIMENTOS ESPECIALIZADOS,CARNICERIAS/PESCADERIA/VENTA POLLOS,Regular,6,2016-10-12,old_client,BLINDAR,6,F1,2025-03-01,30,112,1588257,10656,1065,2,1
MX|0030|1591798,CAFE,76643,4,CAFE LIOFILIZADO D´GUSSTO 6GRM 20 PZAS,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2017-02-20,old_client,BLINDAR,6,F1,2025-03-01,30,84,1591798,11586,1158,2,1
MX|0030|1592102,CAFE,76643,2,CAFE LIOFILIZADO D´GUSSTO 6GRM 20 PZAS,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2017-02-20,old_client,DESARROLLAR,6,F1,2025-03-01,30,84,1592102,11586,1158,2,1
MX|0030|1592521,ENERGIZANTE,599212,3,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2,2017-02-20,old_client,OPTIMIZAR,6,F1,2025-03-01,30,84,1592521,11586,1158,1,1
MX|0030|1594502,AGUA,522795,3,VIDA AGUA PET NO RETORNABLE 1500 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,6,2017-02-20,old_client,DESARROLLAR,6,F1,2025-03-01,30,84,1594502,11556,1155,1,1
