id_cliente,marca_rec,sku,len_marca_rec,desc_rec,desc_giro,desc_subgiro,categoria_cliente_2,fecha_creacion,antiguedad,new_segment,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_compania,cod_sucursal,cod_cliente,cod_modulo,cod_ruta,peso,marca_rec_rank
MX|0030|1508887,ENERGIZANTE,517262,2,VOLT MORA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-18,old_client,BLINDAR,5,F1,2025-08-29,0030,84,1508887,11585,1158,1,1
MX|0030|1513652,ENERGIZANTE,522512,6,VOLT PONCHE DE FRUTA LATA 473 ML 12,FARMACIAS O BOTICAS,FARMACIAS / BOTICAS INDEPENDIENTES,Regular,2016-03-18,old_client,BLINDAR,5,F1,2025-08-29,0030,84,1513652,11585,1158,1,1
MX|0030|1513791,ENERGIZANTE,517263,7,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,FARMACIAS O BOTICAS,FARMACIAS / BOTICAS INDEPENDIENTES,Regular,2016-03-18,old_client,MANTENER,5,F1,2025-08-29,0030,84,1513791,11555,1155,1,1
MX|0030|1513791,AGUA,522795,7,VIDA AGUA PET NO RETORNABLE 1500 ML 12,FARMACIAS O BOTICAS,FARMACIAS / BOTICAS INDEPENDIENTES,Regular,2016-03-18,old_client,MANTENER,5,F1,2025-08-29,0030,84,1513791,11555,1155,2,2
MX|0030|1527760,ENERGIZANTE,522512,4,VOLT PONCHE DE FRUTA LATA 473 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-18,old_client,BLINDAR,5,F1,2025-08-29,0030,84,1527760,11555,1155,1,1
MX|0030|1549701,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,5,F1,2025-08-29,0030,112,1549701,10655,1065,1,1
MX|0030|1549701,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,,"BODEGAS, TIENDAS",Irregular,2016-03-22,old_client,DESARROLLAR,5,F1,2025-08-29,0030,112,1549701,10655,1065,3,2
MX|0030|1549711,ENERGIZANTE,517140,2,VOLT GUARANA REGULAR LATA 473 ML 15,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,5,F1,2025-08-29,0030,112,1549711,10655,1065,1,1
MX|0030|1549711,CAFE,800060,2,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,5,F1,2025-08-29,0030,112,1549711,10655,1065,3,2
MX|0030|1549718,ENERGIZANTE,517263,3,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",Regular,2016-03-22,old_client,DESARROLLAR,5,F1,2025-08-29,0030,112,1549718,10655,1065,1,1
