Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,112,1557588,10744,517263,1,0,2025-05-15
MX,0030,112,1557590,10744,517140,1,0,2025-05-15
MX,0030,112,1557597,10744,599228,1,0,2025-05-15
MX,0030,112,1557600,10744,517262,1,0,2025-05-15
MX,0030,112,1557998,10744,522713,1,0,2025-05-15
MX,0030,112,1557999,10744,517262,1,0,2025-05-15
MX,0030,112,1558006,10744,517140,1,0,2025-05-15
MX,0030,112,1558008,10744,599228,1,0,2025-05-15
MX,0030,112,1558021,10744,517140,1,0,2025-05-15
MX,0030,112,1558032,10744,517140,1,0,2025-05-15
MX,0030,112,1558034,10744,517263,1,0,2025-05-15
MX,0030,112,1558041,10744,517140,1,0,2025-05-15
MX,0030,112,1560298,10654,800060,1,0,2025-05-15
MX,0030,112,1560303,10654,522795,1,0,2025-05-15
MX,0030,112,1560304,10654,517262,1,0,2025-05-15
MX,0030,112,1560306,10654,517262,1,0,2025-05-15
MX,0030,112,1560310,10654,522353,1,0,2025-05-15
MX,0030,112,1560310,10654,517140,1,0,2025-05-15
MX,0030,112,1560311,10654,522353,1,0,2025-05-15
MX,0030,112,1560311,10654,517263,1,0,2025-05-15
MX,0030,112,1560312,10654,598801,1,0,2025-05-15
MX,0030,112,1560849,10654,517140,1,0,2025-05-15
MX,0030,112,1560857,10654,517140,1,0,2025-05-15
MX,0030,112,1560858,10654,517262,1,0,2025-05-15
MX,0030,112,1560859,10654,522795,1,0,2025-05-15
MX,0030,112,1560862,10654,598901,1,0,2025-05-15
MX,0030,112,1562424,10744,522713,1,0,2025-05-15
MX,0030,112,1562428,10744,517140,1,0,2025-05-15
MX,0030,112,1562435,10744,522713,1,0,2025-05-15
MX,0030,112,1562452,10744,522713,1,0,2025-05-15
MX,0030,112,1562498,10744,517140,1,0,2025-05-15
MX,0030,112,1562498,10744,522633,1,0,2025-05-15
MX,0030,112,1562501,10744,522632,1,0,2025-05-15
MX,0030,112,1562501,10744,800058,1,0,2025-05-15
MX,0030,112,1562501,10744,800054,1,0,2025-05-15
MX,0030,112,1562504,10744,517140,1,0,2025-05-15
MX,0030,112,1562829,10744,517140,1,0,2025-05-15
MX,0030,112,1563204,10654,515614,1,0,2025-05-15
MX,0030,112,1563277,10744,522632,1,0,2025-05-15
MX,0030,112,1563294,10744,522713,1,0,2025-05-15
MX,0030,112,1563346,10744,517262,1,0,2025-05-15
MX,0030,112,1563353,10744,517263,1,0,2025-05-15
MX,0030,112,1563353,10744,522632,1,0,2025-05-15
MX,0030,112,1563359,10744,522713,1,0,2025-05-15
MX,0030,112,1563370,10744,517146,1,0,2025-05-15
MX,0030,112,1589460,10744,522632,1,0,2025-05-15
MX,0030,113,1591425,11584,599212,1,0,2025-05-15
MX,0030,113,1591425,11584,598901,1,0,2025-05-15
MX,0030,113,1591425,11584,800071,1,0,2025-05-15
MX,0030,113,1591811,11584,500354,1,0,2025-05-15
MX,0030,113,1591811,11584,598901,1,0,2025-05-15
MX,0030,113,1591974,11554,517262,1,0,2025-05-15
MX,0030,113,1592025,11584,517262,1,0,2025-05-15
MX,0030,113,1592025,11584,76643,1,0,2025-05-15
MX,0030,113,1592360,11584,522512,1,0,2025-05-15
MX,0030,113,1592360,11584,800060,1,0,2025-05-15
MX,0030,113,1592447,11584,599212,1,0,2025-05-15
MX,0030,113,1592447,11584,800060,1,0,2025-05-15
MX,0030,113,1592447,11584,522632,1,0,2025-05-15
MX,0030,113,1593406,11554,599587,1,0,2025-05-15
MX,0030,113,1594932,11554,599212,1,0,2025-05-15
MX,0030,113,1595214,11584,517262,1,0,2025-05-15
MX,0030,113,1595549,11554,517263,1,0,2025-05-15
MX,0030,113,1595713,11554,522353,1,0,2025-05-15
MX,0030,113,1595713,11554,522713,1,0,2025-05-15
MX,0030,113,1595713,11554,599587,1,0,2025-05-15
MX,0030,113,1596035,11584,522352,1,0,2025-05-15
MX,0030,113,1596035,11584,517262,1,0,2025-05-15
MX,0030,113,1596035,11584,598901,1,0,2025-05-15
MX,0030,113,1596102,11584,517262,1,0,2025-05-15
MX,0030,113,1596835,11554,522352,1,0,2025-05-15
MX,0030,113,1596835,11554,517262,1,0,2025-05-15
MX,0030,113,1597976,11554,598901,1,0,2025-05-15
MX,0030,113,1598204,11554,522353,1,0,2025-05-15
MX,0030,113,1598204,11554,517263,1,0,2025-05-15
MX,0030,113,1598257,11554,517262,1,0,2025-05-15
MX,0030,113,1598341,11554,599212,1,0,2025-05-15
MX,0030,113,1598352,11554,517262,1,0,2025-05-15
MX,0030,113,1598810,11554,517263,1,0,2025-05-15
MX,0030,113,1598810,11554,599587,1,0,2025-05-15
MX,0030,113,1599004,11554,522353,1,0,2025-05-15
MX,0030,113,1599004,11554,522713,1,0,2025-05-15
MX,0030,113,1599004,11554,599590,1,0,2025-05-15
MX,0030,113,1599102,11584,517262,1,0,2025-05-15
MX,0030,113,1599102,11584,599587,1,0,2025-05-15
MX,0030,113,1599102,11584,522632,1,0,2025-05-15
MX,0030,113,1599102,11584,800071,1,0,2025-05-15
MX,0030,113,1599250,11554,522713,1,0,2025-05-15
MX,0030,113,1599305,11554,522353,1,0,2025-05-15
MX,0030,113,1599352,11584,517262,1,0,2025-05-15
MX,0030,113,1599677,11584,599212,1,0,2025-05-15
MX,0030,113,1599677,11584,599587,1,0,2025-05-15
MX,0030,113,1600140,11554,517263,1,0,2025-05-15
MX,0030,113,1600327,11554,522632,1,0,2025-05-15
MX,0030,113,1600690,11584,522353,1,0,2025-05-15
MX,0030,113,1600690,11584,517140,1,0,2025-05-15
MX,0030,113,1600690,11584,598801,1,0,2025-05-15
MX,0030,113,1600902,11554,517140,1,0,2025-05-15
MX,0030,113,1600946,11554,599228,1,0,2025-05-15
MX,0030,113,1601134,11554,517262,1,0,2025-05-15
MX,0030,113,1601618,11584,522352,1,0,2025-05-15
MX,0030,113,1601618,11584,517262,1,0,2025-05-15
MX,0030,113,1601618,11584,598901,1,0,2025-05-15
MX,0030,113,1601618,11584,599590,1,0,2025-05-15
MX,0030,113,1601663,11554,517262,1,0,2025-05-15
MX,0030,113,1602619,11584,517262,1,0,2025-05-15
MX,0030,113,1602619,11584,800060,1,0,2025-05-15
MX,0030,113,1602978,11584,522512,1,0,2025-05-15
MX,0030,113,1603204,11584,517262,1,0,2025-05-15
MX,0030,113,1603565,11584,599212,1,0,2025-05-15
MX,0030,113,1603565,11584,599587,1,0,2025-05-15
MX,0030,113,1603621,11554,517140,1,0,2025-05-15
MX,0030,113,1603871,11554,599228,1,0,2025-05-15
MX,0030,113,1604038,11584,522512,1,0,2025-05-15
MX,0030,113,1604070,11584,517262,1,0,2025-05-15
MX,0030,113,1604252,11584,522353,1,0,2025-05-15
MX,0030,113,1604252,11584,599228,1,0,2025-05-15
MX,0030,113,1604625,11554,517262,1,0,2025-05-15
MX,0030,113,1604755,11554,517140,1,0,2025-05-15
