Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,112,1560344,10656,517262,1,0,2025-06-07
MX,0030,112,1560348,10656,500354,1,0,2025-06-07
MX,0030,112,1560999,10656,517146,1,0,2025-06-07
MX,0030,112,1561568,10656,522355,1,0,2025-06-07
MX,0030,112,1561568,10656,517140,1,0,2025-06-07
MX,0030,112,1561570,10656,517263,1,0,2025-06-07
MX,0030,112,1561574,10656,522353,1,0,2025-06-07
MX,0030,112,1563951,10656,500354,1,0,2025-06-07
MX,0030,112,1563954,10656,522713,1,0,2025-06-07
MX,0030,112,1564159,10656,522355,1,0,2025-06-07
MX,0030,112,1564160,10656,522795,1,0,2025-06-07
MX,0030,112,1564165,10656,522353,1,0,2025-06-07
MX,0030,112,1564166,10656,522713,1,0,2025-06-07
MX,0030,112,1564168,10656,517140,1,0,2025-06-07
MX,0030,112,1564171,10656,517262,1,0,2025-06-07
MX,0030,112,1564171,10656,598801,1,0,2025-06-07
MX,0030,112,1564242,10656,517140,1,0,2025-06-07
MX,0030,112,1564259,10656,522512,1,0,2025-06-07
MX,0030,112,1564558,10656,598901,1,0,2025-06-07
MX,0030,112,1588257,10656,517262,1,0,2025-06-07
MX,0030,112,1628951,10656,517262,1,0,2025-06-07
MX,0030,112,1628951,10656,516209,1,0,2025-06-07
MX,0030,112,1628952,10656,517140,1,0,2025-06-07
MX,0030,112,1628963,10656,522352,1,0,2025-06-07
MX,0030,112,1738195,10656,516209,1,0,2025-06-07
MX,0030,112,1738396,10656,517262,1,0,2025-06-07
MX,0030,112,1764957,10656,522355,1,0,2025-06-07
MX,0030,112,1770135,10656,517263,1,0,2025-06-07
MX,0030,112,1780042,10656,522442,1,0,2025-06-07
MX,0030,112,1780043,10656,522355,1,0,2025-06-07
MX,0030,112,1791430,10746,517140,1,0,2025-06-07
MX,0030,112,1791430,10746,522632,1,0,2025-06-07
MX,0030,112,1791434,10746,517262,1,0,2025-06-07
MX,0030,112,1792003,10746,517140,1,0,2025-06-07
MX,0030,112,1792003,10746,522633,1,0,2025-06-07
MX,0030,112,1792235,10746,517262,1,0,2025-06-07
MX,0030,112,1792236,10746,522512,1,0,2025-06-07
MX,0030,112,1792238,10746,517140,1,0,2025-06-07
MX,0030,112,1792270,10746,517140,1,0,2025-06-07
MX,0030,112,1792367,10746,517140,1,0,2025-06-07
MX,0030,112,1792367,10746,522633,1,0,2025-06-07
MX,0030,112,1792368,10746,598901,1,0,2025-06-07
MX,0030,112,1792479,10746,522352,1,0,2025-06-07
MX,0030,112,1792479,10746,517262,1,0,2025-06-07
MX,0030,112,1792479,10746,599590,1,0,2025-06-07
MX,0030,112,1792481,10746,523278,1,0,2025-06-07
MX,0030,112,1792481,10746,599590,1,0,2025-06-07
MX,0030,112,1792481,10746,522633,1,0,2025-06-07
MX,0030,112,1792482,10746,599228,1,0,2025-06-07
MX,0030,112,1792482,10746,523278,1,0,2025-06-07
MX,0030,112,1792483,10746,522633,1,0,2025-06-07
MX,0030,112,1792484,10746,517140,1,0,2025-06-07
MX,0030,112,1792522,10746,517140,1,0,2025-06-07
MX,0030,112,1792524,10746,517140,1,0,2025-06-07
MX,0030,112,1792601,10746,517140,1,0,2025-06-07
MX,0030,112,1792603,10746,517262,1,0,2025-06-07
MX,0030,112,1792623,10746,517262,1,0,2025-06-07
MX,0030,112,1792625,10746,599587,1,0,2025-06-07
MX,0030,112,1792626,10746,599590,1,0,2025-06-07
MX,0030,112,1792627,10746,517262,1,0,2025-06-07
MX,0030,112,1792628,10746,517263,1,0,2025-06-07
MX,0030,112,1792635,10746,522352,1,0,2025-06-07
MX,0030,112,1792635,10746,599587,1,0,2025-06-07
MX,0030,112,1792636,10746,523278,1,0,2025-06-07
MX,0030,112,1792636,10746,522633,1,0,2025-06-07
MX,0030,112,1792638,10746,522512,1,0,2025-06-07
MX,0030,112,1792639,10746,517262,1,0,2025-06-07
MX,0030,112,1792639,10746,523278,1,0,2025-06-07
MX,0030,112,1792639,10746,522633,1,0,2025-06-07
MX,0030,112,1808990,10746,517140,1,0,2025-06-07
MX,0030,112,1808990,10746,598901,1,0,2025-06-07
MX,0030,112,1810786,10656,517262,1,0,2025-06-07
MX,0030,112,1810786,10656,598801,1,0,2025-06-07
MX,0030,112,1810788,10656,522795,1,0,2025-06-07
MX,0030,112,1810788,10656,517263,1,0,2025-06-07
MX,0030,112,1813516,10746,517263,1,0,2025-06-07
MX,0030,112,1813516,10746,598901,1,0,2025-06-07
MX,0030,112,1813516,10746,599590,1,0,2025-06-07
MX,0030,112,1813516,10746,522632,1,0,2025-06-07
MX,0030,112,1814302,10746,517262,1,0,2025-06-07
MX,0030,112,1823887,10656,522355,1,0,2025-06-07
MX,0030,112,1823887,10656,598801,1,0,2025-06-07
