Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1522056,11586,517263,1,0,2025-05-31
MX,0030,84,1522069,11586,599228,1,0,2025-05-31
MX,0030,112,1560344,10656,599228,1,0,2025-05-31
MX,0030,112,1560348,10656,598901,1,0,2025-05-31
MX,0030,112,1560351,10656,598801,1,0,2025-05-31
MX,0030,112,1560395,10656,517263,1,0,2025-05-31
MX,0030,112,1560912,10656,522442,1,0,2025-05-31
MX,0030,112,1560999,10656,517263,1,0,2025-05-31
MX,0030,112,1561021,10656,517262,1,0,2025-05-31
MX,0030,112,1561568,10656,522795,1,0,2025-05-31
MX,0030,112,1561570,10656,522512,1,0,2025-05-31
MX,0030,112,1561574,10656,522795,1,0,2025-05-31
MX,0030,112,1563954,10656,517262,1,0,2025-05-31
MX,0030,112,1563967,10656,517140,1,0,2025-05-31
MX,0030,112,1564157,10656,517262,1,0,2025-05-31
MX,0030,112,1564159,10656,522795,1,0,2025-05-31
MX,0030,112,1564159,10656,517262,1,0,2025-05-31
MX,0030,112,1564159,10656,522442,1,0,2025-05-31
MX,0030,112,1564160,10656,522353,1,0,2025-05-31
MX,0030,112,1564165,10656,517263,1,0,2025-05-31
MX,0030,112,1564166,10656,599228,1,0,2025-05-31
MX,0030,112,1564168,10656,517262,1,0,2025-05-31
MX,0030,112,1564171,10656,517263,1,0,2025-05-31
MX,0030,112,1564171,10656,522442,1,0,2025-05-31
MX,0030,112,1564171,10656,516209,1,0,2025-05-31
MX,0030,112,1564242,10656,598801,1,0,2025-05-31
MX,0030,112,1564259,10656,599228,1,0,2025-05-31
MX,0030,112,1588257,10656,598801,1,0,2025-05-31
MX,0030,84,1591798,11586,517140,1,0,2025-05-31
MX,0030,84,1592102,11586,517262,1,0,2025-05-31
MX,0030,84,1592521,11586,522713,1,0,2025-05-31
MX,0030,84,1593470,11586,517262,1,0,2025-05-31
MX,0030,84,1595037,11586,517263,1,0,2025-05-31
MX,0030,84,1596538,11586,800060,1,0,2025-05-31
MX,0030,84,1598064,11586,522512,1,0,2025-05-31
MX,0030,84,1598383,11586,522713,1,0,2025-05-31
MX,0030,84,1598383,11586,522795,1,0,2025-05-31
MX,0030,84,1598519,11586,517140,1,0,2025-05-31
MX,0030,84,1598806,11586,598901,1,0,2025-05-31
MX,0030,84,1599140,11586,517297,1,0,2025-05-31
MX,0030,84,1599140,11586,800060,1,0,2025-05-31
MX,0030,84,1599696,11586,517262,1,0,2025-05-31
MX,0030,84,1601032,11586,599228,1,0,2025-05-31
MX,0030,84,1601032,11586,598901,1,0,2025-05-31
MX,0030,84,1601704,11586,598901,1,0,2025-05-31
MX,0030,84,1602145,11586,522795,1,0,2025-05-31
MX,0030,84,1602152,11586,517262,1,0,2025-05-31
MX,0030,84,1602812,11586,522713,1,0,2025-05-31
MX,0030,84,1603061,11586,517140,1,0,2025-05-31
MX,0030,84,1603154,11586,517262,1,0,2025-05-31
MX,0030,84,1604312,11586,522713,1,0,2025-05-31
MX,0030,84,1604312,11586,522634,1,0,2025-05-31
MX,0030,84,1604337,11586,599228,1,0,2025-05-31
MX,0030,84,1605332,11586,517262,1,0,2025-05-31
MX,0030,84,1605404,11586,522713,1,0,2025-05-31
MX,0030,84,1605404,11586,522634,1,0,2025-05-31
MX,0030,84,1625926,11586,517262,1,0,2025-05-31
MX,0030,112,1628951,10656,598801,1,0,2025-05-31
MX,0030,112,1628952,10656,517262,1,0,2025-05-31
MX,0030,112,1628963,10656,522795,1,0,2025-05-31
MX,0030,112,1628963,10656,522442,1,0,2025-05-31
MX,0030,84,1639182,11586,517140,1,0,2025-05-31
MX,0030,84,1650396,11586,517262,1,0,2025-05-31
MX,0030,84,1650396,11586,500354,1,0,2025-05-31
MX,0030,84,1650397,11586,517262,1,0,2025-05-31
MX,0030,84,1667270,11586,517262,1,0,2025-05-31
MX,0030,84,1668074,11586,517262,1,0,2025-05-31
MX,0030,84,1686080,11586,522512,1,0,2025-05-31
MX,0030,84,1686081,11586,522634,1,0,2025-05-31
MX,0030,84,1705944,11586,517297,1,0,2025-05-31
MX,0030,84,1708421,11586,522713,1,0,2025-05-31
MX,0030,84,1708421,11586,800060,1,0,2025-05-31
MX,0030,84,1708449,11586,598901,1,0,2025-05-31
MX,0030,84,1722075,11586,517263,1,0,2025-05-31
MX,0030,84,1722187,11586,517140,1,0,2025-05-31
MX,0030,112,1738195,10656,598801,1,0,2025-05-31
MX,0030,84,1749675,11586,517262,1,0,2025-05-31
MX,0030,84,1749676,11586,517140,1,0,2025-05-31
MX,0030,112,1764957,10656,522442,1,0,2025-05-31
MX,0030,112,1770134,10656,522442,1,0,2025-05-31
MX,0030,112,1770135,10656,599228,1,0,2025-05-31
MX,0030,112,1780042,10656,522713,1,0,2025-05-31
MX,0030,112,1780043,10656,522795,1,0,2025-05-31
MX,0030,112,1791430,10746,517262,1,0,2025-05-31
MX,0030,112,1791430,10746,522634,1,0,2025-05-31
MX,0030,112,1791434,10746,517140,1,0,2025-05-31
MX,0030,112,1791460,10746,522795,1,0,2025-05-31
MX,0030,112,1792040,10746,522634,1,0,2025-05-31
MX,0030,112,1792040,10746,800058,1,0,2025-05-31
MX,0030,112,1792234,10746,517262,1,0,2025-05-31
MX,0030,112,1792235,10746,517140,1,0,2025-05-31
MX,0030,112,1792236,10746,517262,1,0,2025-05-31
MX,0030,112,1792236,10746,516209,1,0,2025-05-31
MX,0030,112,1792238,10746,522713,1,0,2025-05-31
MX,0030,112,1792270,10746,522713,1,0,2025-05-31
MX,0030,112,1792367,10746,517262,1,0,2025-05-31
MX,0030,112,1792368,10746,522512,1,0,2025-05-31
MX,0030,112,1792479,10746,522795,1,0,2025-05-31
MX,0030,112,1792479,10746,522512,1,0,2025-05-31
MX,0030,112,1792479,10746,523278,1,0,2025-05-31
MX,0030,112,1792481,10746,517263,1,0,2025-05-31
MX,0030,112,1792481,10746,598801,1,0,2025-05-31
MX,0030,112,1792482,10746,517263,1,0,2025-05-31
MX,0030,112,1792484,10746,522713,1,0,2025-05-31
MX,0030,112,1792522,10746,517262,1,0,2025-05-31
MX,0030,112,1792601,10746,517263,1,0,2025-05-31
MX,0030,112,1792603,10746,522352,1,0,2025-05-31
MX,0030,112,1792623,10746,517140,1,0,2025-05-31
MX,0030,112,1792625,10746,517263,1,0,2025-05-31
MX,0030,112,1792626,10746,522352,1,0,2025-05-31
MX,0030,112,1792626,10746,522632,1,0,2025-05-31
MX,0030,112,1792628,10746,517262,1,0,2025-05-31
MX,0030,112,1792635,10746,522355,1,0,2025-05-31
MX,0030,112,1792639,10746,522632,1,0,2025-05-31
MX,0030,112,1808990,10746,522355,1,0,2025-05-31
MX,0030,112,1808990,10746,522512,1,0,2025-05-31
MX,0030,112,1810786,10656,522713,1,0,2025-05-31
MX,0030,112,1810787,10656,517263,1,0,2025-05-31
MX,0030,112,1810788,10656,522353,1,0,2025-05-31
MX,0030,112,1810788,10656,598801,1,0,2025-05-31
MX,0030,84,1813185,11586,517262,1,0,2025-05-31
MX,0030,112,1813516,10746,599228,1,0,2025-05-31
MX,0030,112,1813516,10746,522634,1,0,2025-05-31
MX,0030,84,1813641,11586,517262,1,0,2025-05-31
MX,0030,112,1814302,10746,517140,1,0,2025-05-31
MX,0030,84,1819686,11586,517297,1,0,2025-05-31
MX,0030,112,1823887,10656,517262,1,0,2025-05-31
MX,0030,112,1823887,10656,516209,1,0,2025-05-31
