Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,112,1557588,10744,517262,1,0,2025-12-11
MX,0030,112,1557590,10744,517262,1,0,2025-12-11
MX,0030,112,1557590,10744,523278,1,0,2025-12-11
MX,0030,112,1557592,10744,517140,1,0,2025-12-11
MX,0030,112,1557597,10744,517140,1,0,2025-12-11
MX,0030,112,1557600,10744,517140,1,0,2025-12-11
MX,0030,112,1557995,10744,522632,1,0,2025-12-11
MX,0030,112,1557998,10744,517297,1,0,2025-12-11
MX,0030,112,1557998,10744,523278,1,0,2025-12-11
MX,0030,112,1557999,10744,522713,1,0,2025-12-11
MX,0030,112,1558006,10744,517146,1,0,2025-12-11
MX,0030,112,1558006,10744,598901,1,0,2025-12-11
MX,0030,112,1558008,10744,517297,1,0,2025-12-11
MX,0030,112,1558021,10744,517263,1,0,2025-12-11
MX,0030,112,1558021,10744,598901,1,0,2025-12-11
MX,0030,112,1558032,10744,517262,1,0,2025-12-11
MX,0030,112,1558034,10744,517262,1,0,2025-12-11
MX,0030,112,1558034,10744,523278,1,0,2025-12-11
MX,0030,112,1558034,10744,800060,1,0,2025-12-11
MX,0030,112,1558039,10744,523278,1,0,2025-12-11
MX,0030,112,1558041,10744,523278,1,0,2025-12-11
MX,0030,112,1558678,10654,517140,1,0,2025-12-11
MX,0030,112,1560303,10654,523278,1,0,2025-12-11
MX,0030,112,1560304,10654,517262,1,0,2025-12-11
MX,0030,112,1560311,10654,800058,1,0,2025-12-11
MX,0030,112,1560849,10654,517262,1,0,2025-12-11
MX,0030,112,1560857,10654,517140,1,0,2025-12-11
MX,0030,112,1560858,10654,598901,1,0,2025-12-11
MX,0030,112,1560859,10654,517262,1,0,2025-12-11
MX,0030,112,1562424,10744,522632,1,0,2025-12-11
MX,0030,112,1562435,10744,522632,1,0,2025-12-11
MX,0030,112,1562452,10744,517262,1,0,2025-12-11
MX,0030,112,1562501,10744,522512,1,0,2025-12-11
MX,0030,112,1562501,10744,598901,1,0,2025-12-11
MX,0030,112,1562501,10744,522632,1,0,2025-12-11
MX,0030,112,1562829,10744,522512,1,0,2025-12-11
MX,0030,112,1563204,10654,517262,1,0,2025-12-11
MX,0030,112,1563277,10744,622631,1,0,2025-12-11
MX,0030,112,1563294,10744,517297,1,0,2025-12-11
MX,0030,112,1563346,10744,517297,1,0,2025-12-11
MX,0030,112,1563362,10744,800060,1,0,2025-12-11
MX,0030,112,1563370,10744,523278,1,0,2025-12-11
MX,0030,112,1563370,10744,522632,1,0,2025-12-11
MX,0030,112,1563419,10654,517262,1,0,2025-12-11
MX,0030,112,1563419,10654,598901,1,0,2025-12-11
MX,0030,84,1587239,11554,517263,1,0,2025-12-11
