Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,113,1510228,11552,522795,1,0,2025-05-27
MX,0030,113,1517017,11582,522795,1,0,2025-05-27
MX,0030,113,1524033,11582,598801,1,0,2025-05-27
MX,0030,112,1545235,10652,517140,1,0,2025-05-27
MX,0030,112,1545236,10652,599218,1,0,2025-05-27
MX,0030,112,1545326,10652,517262,1,0,2025-05-27
MX,0030,112,1545326,10652,598901,1,0,2025-05-27
MX,0030,112,1545330,10652,517262,1,0,2025-05-27
MX,0030,112,1545333,10652,517140,1,0,2025-05-27
MX,0030,112,1545337,10652,517262,1,0,2025-05-27
MX,0030,112,1545353,10652,517263,1,0,2025-05-27
MX,0030,112,1545353,10652,598901,1,0,2025-05-27
MX,0030,112,1545360,10652,517262,1,0,2025-05-27
MX,0030,112,1545360,10652,598901,1,0,2025-05-27
MX,0030,112,1545402,10652,599218,1,0,2025-05-27
MX,0030,112,1545402,10652,598901,1,0,2025-05-27
MX,0030,112,1545403,10652,517140,1,0,2025-05-27
MX,0030,112,1545407,10652,517262,1,0,2025-05-27
MX,0030,112,1545410,10652,517263,1,0,2025-05-27
MX,0030,112,1545410,10652,598901,1,0,2025-05-27
MX,0030,112,1545428,10652,517140,1,0,2025-05-27
MX,0030,112,1548010,10652,517262,1,0,2025-05-27
MX,0030,112,1548016,10652,517262,1,0,2025-05-27
MX,0030,112,1548041,10652,517262,1,0,2025-05-27
MX,0030,112,1548049,10652,517263,1,0,2025-05-27
MX,0030,112,1548215,10652,517262,1,0,2025-05-27
MX,0030,112,1548217,10652,517263,1,0,2025-05-27
MX,0030,112,1548217,10652,598901,1,0,2025-05-27
MX,0030,112,1548229,10652,522355,1,0,2025-05-27
MX,0030,112,1548229,10652,598901,1,0,2025-05-27
MX,0030,112,1548244,10652,517262,1,0,2025-05-27
MX,0030,112,1548245,10652,517262,1,0,2025-05-27
MX,0030,112,1548253,10652,517262,1,0,2025-05-27
MX,0030,112,1548258,10652,599218,1,0,2025-05-27
MX,0030,112,1555754,10652,598901,1,0,2025-05-27
MX,0030,112,1555758,10652,517263,1,0,2025-05-27
MX,0030,112,1555758,10652,598901,1,0,2025-05-27
MX,0030,112,1559653,10652,517262,1,0,2025-05-27
MX,0030,113,1579667,11582,522352,1,0,2025-05-27
MX,0030,113,1579667,11582,517140,1,0,2025-05-27
MX,0030,113,1587636,11582,599587,1,0,2025-05-27
MX,0030,113,1587636,11582,517262,1,0,2025-05-27
MX,0030,113,1589747,11552,522512,1,0,2025-05-27
MX,0030,113,1590473,11582,522795,1,0,2025-05-27
MX,0030,113,1590473,11582,598801,1,0,2025-05-27
MX,0030,113,1590478,11582,500354,1,0,2025-05-27
MX,0030,113,1591386,11552,522795,1,0,2025-05-27
MX,0030,113,1591386,11552,522512,1,0,2025-05-27
MX,0030,113,1591887,11582,522353,1,0,2025-05-27
MX,0030,113,1591887,11582,599212,1,0,2025-05-27
MX,0030,113,1591887,11582,522633,1,0,2025-05-27
MX,0030,113,1591887,11582,598801,1,0,2025-05-27
MX,0030,113,1591985,11582,522795,1,0,2025-05-27
MX,0030,113,1591985,11582,517262,1,0,2025-05-27
MX,0030,113,1591985,11582,598901,1,0,2025-05-27
MX,0030,113,1592077,11552,517140,1,0,2025-05-27
MX,0030,113,1592151,11552,599212,1,0,2025-05-27
MX,0030,113,1592476,11582,517263,1,0,2025-05-27
MX,0030,113,1592476,11582,515614,1,0,2025-05-27
MX,0030,113,1592962,11552,500171,1,0,2025-05-27
MX,0030,113,1593043,11582,517140,1,0,2025-05-27
MX,0030,113,1593100,11582,522353,1,0,2025-05-27
MX,0030,113,1593100,11582,522713,1,0,2025-05-27
MX,0030,113,1593110,11582,522795,1,0,2025-05-27
MX,0030,113,1593894,11552,517263,1,0,2025-05-27
MX,0030,113,1594181,11582,522713,1,0,2025-05-27
MX,0030,113,1594973,11582,522795,1,0,2025-05-27
MX,0030,113,1595125,11582,522713,1,0,2025-05-27
MX,0030,113,1595394,11582,517140,1,0,2025-05-27
MX,0030,113,1595868,11582,522713,1,0,2025-05-27
MX,0030,113,1596046,11582,517262,1,0,2025-05-27
MX,0030,113,1596125,11582,517263,1,0,2025-05-27
MX,0030,113,1596125,11582,500264,1,0,2025-05-27
MX,0030,113,1596174,11552,517262,1,0,2025-05-27
MX,0030,113,1596174,11552,598801,1,0,2025-05-27
MX,0030,113,1597062,11552,517140,1,0,2025-05-27
MX,0030,113,1597062,11552,599587,1,0,2025-05-27
MX,0030,113,1597074,11552,598901,1,0,2025-05-27
MX,0030,113,1597131,11582,517263,1,0,2025-05-27
MX,0030,113,1597214,11582,517262,1,0,2025-05-27
MX,0030,113,1597327,11582,599228,1,0,2025-05-27
MX,0030,113,1597412,11552,522355,1,0,2025-05-27
MX,0030,113,1597412,11552,517262,1,0,2025-05-27
MX,0030,113,1597412,11552,599587,1,0,2025-05-27
MX,0030,113,1597552,11552,522353,1,0,2025-05-27
MX,0030,113,1598515,11552,522353,1,0,2025-05-27
MX,0030,113,1598515,11552,517262,1,0,2025-05-27
MX,0030,113,1598830,11582,517262,1,0,2025-05-27
MX,0030,113,1599470,11582,522353,1,0,2025-05-27
MX,0030,113,1599470,11582,516209,1,0,2025-05-27
MX,0030,113,1599482,11582,517262,1,0,2025-05-27
MX,0030,113,1599482,11582,599587,1,0,2025-05-27
MX,0030,113,1599603,11552,517262,1,0,2025-05-27
MX,0030,113,1599603,11552,598801,1,0,2025-05-27
MX,0030,113,1599603,11552,500354,1,0,2025-05-27
MX,0030,113,1599618,11552,598801,1,0,2025-05-27
MX,0030,113,1600012,11552,517263,1,0,2025-05-27
MX,0030,113,1600022,11552,517140,1,0,2025-05-27
MX,0030,113,1600171,11582,517140,1,0,2025-05-27
MX,0030,113,1600286,11582,522352,1,0,2025-05-27
MX,0030,113,1600286,11582,599228,1,0,2025-05-27
