Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1522079,11551,522353,1,0,2025-07-14
MX,0030,84,1522079,11551,517262,1,0,2025-07-14
MX,0030,112,1549584,10651,800060,1,0,2025-07-14
MX,0030,112,1549747,10651,599228,1,0,2025-07-14
MX,0030,112,1549748,10651,517262,1,0,2025-07-14
MX,0030,112,1549748,10651,522355,1,0,2025-07-14
MX,0030,112,1549748,10651,800054,1,0,2025-07-14
MX,0030,112,1551575,10651,800060,1,0,2025-07-14
MX,0030,112,1551576,10651,517262,1,0,2025-07-14
MX,0030,112,1551576,10651,598901,1,0,2025-07-14
MX,0030,112,1551577,10651,517262,1,0,2025-07-14
MX,0030,112,1551577,10651,522355,1,0,2025-07-14
MX,0030,112,1551591,10651,800060,1,0,2025-07-14
MX,0030,112,1554919,10651,517140,1,0,2025-07-14
MX,0030,112,1554938,10651,517262,1,0,2025-07-14
MX,0030,112,1554944,10651,517140,1,0,2025-07-14
MX,0030,112,1557278,10651,522512,1,0,2025-07-14
MX,0030,112,1557278,10651,598901,1,0,2025-07-14
MX,0030,112,1557291,10651,522713,1,0,2025-07-14
MX,0030,112,1557297,10651,800060,1,0,2025-07-14
MX,0030,112,1557305,10651,517297,1,0,2025-07-14
MX,0030,112,1557313,10651,522353,1,0,2025-07-14
MX,0030,112,1557316,10651,517140,1,0,2025-07-14
MX,0030,112,1557316,10651,800054,1,0,2025-07-14
MX,0030,112,1557317,10651,517140,1,0,2025-07-14
MX,0030,112,1557318,10651,800060,1,0,2025-07-14
MX,0030,112,1557427,10651,599228,1,0,2025-07-14
MX,0030,112,1557428,10651,517140,1,0,2025-07-14
MX,0030,112,1557430,10651,517263,1,0,2025-07-14
MX,0030,112,1557430,10651,522353,1,0,2025-07-14
MX,0030,112,1557570,10741,517262,1,0,2025-07-14
MX,0030,112,1557573,10741,517262,1,0,2025-07-14
MX,0030,112,1557581,10741,517140,1,0,2025-07-14
MX,0030,112,1557583,10741,598801,1,0,2025-07-14
MX,0030,112,1557984,10741,522512,1,0,2025-07-14
MX,0030,112,1557984,10741,522355,1,0,2025-07-14
MX,0030,112,1557984,10741,522633,1,0,2025-07-14
MX,0030,112,1558175,10741,517140,1,0,2025-07-14
MX,0030,112,1558175,10741,800054,1,0,2025-07-14
MX,0030,112,1562075,10741,517262,1,0,2025-07-14
MX,0030,112,1562457,10741,517140,1,0,2025-07-14
MX,0030,112,1562471,10741,598901,1,0,2025-07-14
MX,0030,112,1562488,10741,517140,1,0,2025-07-14
MX,0030,112,1562669,10741,522512,1,0,2025-07-14
MX,0030,112,1562669,10741,522355,1,0,2025-07-14
MX,0030,112,1562670,10741,522354,1,0,2025-07-14
MX,0030,112,1562672,10741,800060,1,0,2025-07-14
MX,0030,112,1562672,10741,517262,1,0,2025-07-14
MX,0030,112,1562672,10741,800054,1,0,2025-07-14
MX,0030,112,1562675,10741,800060,1,0,2025-07-14
MX,0030,112,1562677,10741,522512,1,0,2025-07-14
MX,0030,112,1562679,10741,517140,1,0,2025-07-14
MX,0030,112,1562687,10741,800060,1,0,2025-07-14
MX,0030,112,1562687,10741,517262,1,0,2025-07-14
MX,0030,112,1563305,10741,598801,1,0,2025-07-14
MX,0030,112,1563305,10741,800071,1,0,2025-07-14
MX,0030,112,1563316,10741,598901,1,0,2025-07-14
MX,0030,112,1563317,10741,517140,1,0,2025-07-14
MX,0030,112,1563323,10741,517262,1,0,2025-07-14
MX,0030,112,1563324,10741,517263,1,0,2025-07-14
MX,0030,112,1563330,10741,800060,1,0,2025-07-14
MX,0030,112,1563330,10741,517262,1,0,2025-07-14
MX,0030,112,1563330,10741,800054,1,0,2025-07-14
MX,0030,112,1590573,10651,800060,1,0,2025-07-14
MX,0030,112,1590894,10651,800060,1,0,2025-07-14
MX,0030,112,1590894,10651,517140,1,0,2025-07-14
MX,0030,112,1590894,10651,522353,1,0,2025-07-14
MX,0030,84,1591485,11551,522355,1,0,2025-07-14
MX,0030,84,1591718,11581,599228,1,0,2025-07-14
MX,0030,84,1591718,11581,598801,1,0,2025-07-14
MX,0030,84,1591722,11581,517140,1,0,2025-07-14
MX,0030,84,1591726,11581,517297,1,0,2025-07-14
MX,0030,84,1591733,11581,800060,1,0,2025-07-14
MX,0030,84,1591733,11581,599218,1,0,2025-07-14
MX,0030,84,1591733,11581,500354,1,0,2025-07-14
MX,0030,84,1592216,11551,517140,1,0,2025-07-14
MX,0030,84,1592216,11551,599590,1,0,2025-07-14
MX,0030,84,1592223,11581,800060,1,0,2025-07-14
MX,0030,84,1592223,11581,517140,1,0,2025-07-14
MX,0030,84,1592223,11581,599590,1,0,2025-07-14
MX,0030,84,1592223,11581,800058,1,0,2025-07-14
MX,0030,84,1592348,11581,599228,1,0,2025-07-14
MX,0030,84,1592348,11581,599587,1,0,2025-07-14
MX,0030,84,1592436,11551,517140,1,0,2025-07-14
MX,0030,84,1592449,11581,800060,1,0,2025-07-14
MX,0030,84,1592449,11581,517146,1,0,2025-07-14
MX,0030,84,1592449,11581,800058,1,0,2025-07-14
MX,0030,84,1592451,11581,800060,1,0,2025-07-14
MX,0030,84,1592451,11581,599212,1,0,2025-07-14
MX,0030,84,1592451,11581,800058,1,0,2025-07-14
MX,0030,84,1593128,11581,517140,1,0,2025-07-14
MX,0030,84,1594381,11551,800060,1,0,2025-07-14
MX,0030,84,1595256,11551,800060,1,0,2025-07-14
MX,0030,84,1596020,11551,800060,1,0,2025-07-14
MX,0030,84,1597390,11551,76643,1,0,2025-07-14
MX,0030,84,1597390,11551,517263,1,0,2025-07-14
MX,0030,84,1598411,11581,517262,1,0,2025-07-14
MX,0030,84,1598453,11581,599228,1,0,2025-07-14
MX,0030,84,1598453,11581,599587,1,0,2025-07-14
MX,0030,84,1598453,11581,522632,1,0,2025-07-14
MX,0030,84,1598543,11551,800060,1,0,2025-07-14
MX,0030,84,1598543,11551,517262,1,0,2025-07-14
MX,0030,84,1598659,11551,517262,1,0,2025-07-14
MX,0030,84,1598659,11551,522632,1,0,2025-07-14
MX,0030,84,1598772,11551,517262,1,0,2025-07-14
MX,0030,84,1599058,11551,598901,1,0,2025-07-14
MX,0030,84,1600025,11551,522512,1,0,2025-07-14
MX,0030,84,1600148,11581,800060,1,0,2025-07-14
MX,0030,84,1600148,11581,517262,1,0,2025-07-14
MX,0030,84,1600200,11551,76643,1,0,2025-07-14
MX,0030,84,1600478,11551,517140,1,0,2025-07-14
MX,0030,84,1600612,11551,517262,1,0,2025-07-14
MX,0030,84,1601724,11551,517262,1,0,2025-07-14
MX,0030,84,1602120,11581,599590,1,0,2025-07-14
MX,0030,84,1603217,11581,800060,1,0,2025-07-14
MX,0030,84,1603217,11581,517262,1,0,2025-07-14
MX,0030,84,1603217,11581,522355,1,0,2025-07-14
MX,0030,84,1603255,11551,598901,1,0,2025-07-14
MX,0030,84,1603354,11581,517262,1,0,2025-07-14
MX,0030,84,1603610,11551,522512,1,0,2025-07-14
MX,0030,84,1604202,11551,800060,1,0,2025-07-14
MX,0030,84,1604276,11551,515614,1,0,2025-07-14
MX,0030,84,1604739,11551,522512,1,0,2025-07-14
MX,0030,84,1605599,11551,517263,1,0,2025-07-14
MX,0030,112,1624772,10651,517140,1,0,2025-07-14
MX,0030,84,1624875,11551,522353,1,0,2025-07-14
MX,0030,84,1626286,11581,800060,1,0,2025-07-14
MX,0030,84,1626286,11581,517263,1,0,2025-07-14
MX,0030,84,1626286,11581,599587,1,0,2025-07-14
MX,0030,84,1626286,11581,800058,1,0,2025-07-14
MX,0030,84,1626289,11581,800060,1,0,2025-07-14
MX,0030,84,1626289,11581,517146,1,0,2025-07-14
MX,0030,84,1626289,11581,500354,1,0,2025-07-14
MX,0030,84,1626289,11581,599587,1,0,2025-07-14
MX,0030,84,1626290,11581,800060,1,0,2025-07-14
MX,0030,84,1626290,11581,599218,1,0,2025-07-14
MX,0030,84,1626290,11581,500354,1,0,2025-07-14
MX,0030,84,1626291,11581,800060,1,0,2025-07-14
MX,0030,84,1626291,11581,599212,1,0,2025-07-14
MX,0030,84,1626291,11581,523278,1,0,2025-07-14
MX,0030,84,1626291,11581,599587,1,0,2025-07-14
MX,0030,84,1626293,11581,517146,1,0,2025-07-14
MX,0030,84,1626293,11581,598801,1,0,2025-07-14
MX,0030,84,1626293,11581,800058,1,0,2025-07-14
MX,0030,84,1626294,11581,599218,1,0,2025-07-14
MX,0030,84,1626294,11581,500354,1,0,2025-07-14
MX,0030,84,1626294,11581,800058,1,0,2025-07-14
MX,0030,112,1627711,10651,517140,1,0,2025-07-14
MX,0030,112,1627711,10651,522355,1,0,2025-07-14
MX,0030,112,1627712,10651,800060,1,0,2025-07-14
MX,0030,112,1627725,10651,517262,1,0,2025-07-14
MX,0030,112,1627726,10651,800060,1,0,2025-07-14
MX,0030,112,1627727,10651,522355,1,0,2025-07-14
MX,0030,112,1629009,10741,800060,1,0,2025-07-14
MX,0030,112,1629017,10741,517262,1,0,2025-07-14
MX,0030,84,1630631,11581,800060,1,0,2025-07-14
MX,0030,84,1630631,11581,599228,1,0,2025-07-14
MX,0030,84,1630632,11581,800060,1,0,2025-07-14
MX,0030,84,1630632,11581,522512,1,0,2025-07-14
MX,0030,84,1630632,11581,516209,1,0,2025-07-14
MX,0030,84,1630634,11581,800060,1,0,2025-07-14
MX,0030,84,1630634,11581,599218,1,0,2025-07-14
MX,0030,84,1630634,11581,523278,1,0,2025-07-14
MX,0030,84,1630634,11581,599590,1,0,2025-07-14
MX,0030,84,1630635,11581,599212,1,0,2025-07-14
MX,0030,84,1630643,11581,517263,1,0,2025-07-14
MX,0030,84,1630643,11581,500354,1,0,2025-07-14
MX,0030,84,1630643,11581,599587,1,0,2025-07-14
MX,0030,84,1630644,11581,517262,1,0,2025-07-14
MX,0030,84,1630644,11581,522355,1,0,2025-07-14
MX,0030,84,1630645,11581,800060,1,0,2025-07-14
MX,0030,84,1630645,11581,599212,1,0,2025-07-14
MX,0030,84,1630648,11581,800060,1,0,2025-07-14
MX,0030,84,1630648,11581,517140,1,0,2025-07-14
MX,0030,84,1630651,11581,517140,1,0,2025-07-14
MX,0030,84,1631855,11581,517262,1,0,2025-07-14
MX,0030,84,1631855,11581,523278,1,0,2025-07-14
MX,0030,84,1631856,11581,599228,1,0,2025-07-14
MX,0030,84,1631856,11581,500354,1,0,2025-07-14
MX,0030,84,1631856,11581,516209,1,0,2025-07-14
MX,0030,84,1631857,11581,517262,1,0,2025-07-14
MX,0030,84,1631857,11581,516209,1,0,2025-07-14
MX,0030,84,1631858,11581,599228,1,0,2025-07-14
MX,0030,84,1631861,11581,517262,1,0,2025-07-14
MX,0030,84,1631862,11581,800060,1,0,2025-07-14
MX,0030,84,1631862,11581,517262,1,0,2025-07-14
MX,0030,84,1631863,11581,517263,1,0,2025-07-14
MX,0030,84,1631863,11581,523278,1,0,2025-07-14
MX,0030,84,1631863,11581,500354,1,0,2025-07-14
MX,0030,84,1631863,11581,516209,1,0,2025-07-14
MX,0030,84,1631865,11581,517140,1,0,2025-07-14
MX,0030,84,1661410,11581,800060,1,0,2025-07-14
MX,0030,84,1661410,11581,522713,1,0,2025-07-14
MX,0030,84,1661410,11581,523278,1,0,2025-07-14
MX,0030,84,1661410,11581,598801,1,0,2025-07-14
MX,0030,84,1661647,11581,517140,1,0,2025-07-14
MX,0030,84,1661647,11581,516209,1,0,2025-07-14
MX,0030,84,1661648,11581,517262,1,0,2025-07-14
MX,0030,84,1662106,11551,517140,1,0,2025-07-14
