Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1514907,11583,517140,1,0,2025-09-17
MX,0030,84,1514907,11583,599587,1,0,2025-09-17
MX,0030,84,1524394,11583,522512,1,0,2025-09-17
MX,0030,84,1524394,11583,598901,1,0,2025-09-17
MX,0030,84,1527488,11583,517262,1,0,2025-09-17
MX,0030,112,1545435,10653,800060,1,0,2025-09-17
MX,0030,112,1545442,10653,517262,1,0,2025-09-17
MX,0030,112,1545454,10653,522713,1,0,2025-09-17
MX,0030,112,1545454,10653,800060,1,0,2025-09-17
MX,0030,112,1545466,10653,522795,1,0,2025-09-17
MX,0030,112,1545466,10653,599212,1,0,2025-09-17
MX,0030,112,1545466,10653,509826,1,0,2025-09-17
MX,0030,112,1545466,10653,500264,1,0,2025-09-17
MX,0030,112,1545470,10653,517262,1,0,2025-09-17
MX,0030,112,1547118,10653,522512,1,0,2025-09-17
MX,0030,112,1547125,10653,522354,1,0,2025-09-17
MX,0030,112,1547125,10653,522713,1,0,2025-09-17
MX,0030,112,1547125,10653,800060,1,0,2025-09-17
MX,0030,112,1547125,10653,523278,1,0,2025-09-17
MX,0030,112,1547129,10653,517297,1,0,2025-09-17
MX,0030,112,1547129,10653,800060,1,0,2025-09-17
MX,0030,112,1547129,10653,509826,1,0,2025-09-17
MX,0030,112,1547129,10653,500354,1,0,2025-09-17
MX,0030,112,1547957,10653,522354,1,0,2025-09-17
MX,0030,112,1547957,10653,517263,1,0,2025-09-17
MX,0030,112,1547957,10653,800060,1,0,2025-09-17
MX,0030,112,1547957,10653,500264,1,0,2025-09-17
MX,0030,112,1548394,10653,599228,1,0,2025-09-17
MX,0030,112,1548409,10653,522795,1,0,2025-09-17
MX,0030,112,1548411,10653,517262,1,0,2025-09-17
MX,0030,112,1548563,10653,522795,1,0,2025-09-17
MX,0030,112,1548563,10653,599228,1,0,2025-09-17
MX,0030,112,1548569,10653,517262,1,0,2025-09-17
MX,0030,112,1555788,10653,517262,1,0,2025-09-17
MX,0030,112,1555794,10653,517262,1,0,2025-09-17
MX,0030,112,1555802,10653,517140,1,0,2025-09-17
MX,0030,112,1555804,10653,517140,1,0,2025-09-17
MX,0030,112,1555813,10653,522512,1,0,2025-09-17
MX,0030,84,1587626,11583,522353,1,0,2025-09-17
MX,0030,84,1587626,11583,517140,1,0,2025-09-17
MX,0030,112,1588818,10653,599228,1,0,2025-09-17
MX,0030,112,1588818,10653,800060,1,0,2025-09-17
MX,0030,112,1588829,10653,599228,1,0,2025-09-17
MX,0030,112,1588833,10653,517297,1,0,2025-09-17
MX,0030,112,1588833,10653,800060,1,0,2025-09-17
MX,0030,112,1588838,10653,599228,1,0,2025-09-17
MX,0030,112,1588838,10653,800060,1,0,2025-09-17
MX,0030,112,1588838,10653,523278,1,0,2025-09-17
MX,0030,112,1588844,10653,517140,1,0,2025-09-17
MX,0030,112,1588844,10653,800060,1,0,2025-09-17
MX,0030,112,1588844,10653,523278,1,0,2025-09-17
MX,0030,112,1588844,10653,500264,1,0,2025-09-17
MX,0030,112,1588845,10653,599212,1,0,2025-09-17
MX,0030,112,1588845,10653,800060,1,0,2025-09-17
MX,0030,112,1588845,10653,523278,1,0,2025-09-17
MX,0030,112,1588845,10653,500264,1,0,2025-09-17
MX,0030,112,1588850,10653,522512,1,0,2025-09-17
MX,0030,112,1588851,10653,599228,1,0,2025-09-17
MX,0030,112,1588851,10653,800060,1,0,2025-09-17
MX,0030,112,1588854,10653,517140,1,0,2025-09-17
MX,0030,112,1588855,10653,599212,1,0,2025-09-17
MX,0030,112,1588855,10653,800060,1,0,2025-09-17
MX,0030,112,1588861,10653,599212,1,0,2025-09-17
MX,0030,112,1588861,10653,800060,1,0,2025-09-17
MX,0030,112,1588861,10653,509826,1,0,2025-09-17
MX,0030,112,1588861,10653,500264,1,0,2025-09-17
MX,0030,112,1588996,10653,522512,1,0,2025-09-17
MX,0030,112,1588996,10653,800060,1,0,2025-09-17
MX,0030,112,1588996,10653,523278,1,0,2025-09-17
MX,0030,112,1589041,10653,522795,1,0,2025-09-17
MX,0030,112,1589041,10653,517263,1,0,2025-09-17
MX,0030,112,1589041,10653,800060,1,0,2025-09-17
MX,0030,112,1589041,10653,509826,1,0,2025-09-17
MX,0030,112,1589042,10653,800060,1,0,2025-09-17
MX,0030,112,1589043,10653,522713,1,0,2025-09-17
MX,0030,112,1589043,10653,523278,1,0,2025-09-17
MX,0030,112,1589389,10653,517262,1,0,2025-09-17
MX,0030,84,1591854,11583,517262,1,0,2025-09-17
MX,0030,84,1591950,11553,517262,1,0,2025-09-17
MX,0030,84,1593542,11553,522353,1,0,2025-09-17
MX,0030,84,1593798,11553,599212,1,0,2025-09-17
MX,0030,84,1593932,11553,522512,1,0,2025-09-17
MX,0030,84,1593974,11553,522353,1,0,2025-09-17
MX,0030,84,1594119,11583,599212,1,0,2025-09-17
MX,0030,84,1594702,11553,517262,1,0,2025-09-17
MX,0030,84,1594939,11583,598901,1,0,2025-09-17
MX,0030,84,1595061,11553,517263,1,0,2025-09-17
MX,0030,84,1595246,11553,522795,1,0,2025-09-17
MX,0030,84,1595860,11553,522795,1,0,2025-09-17
MX,0030,84,1595962,11553,517297,1,0,2025-09-17
MX,0030,84,1596189,11583,522512,1,0,2025-09-17
MX,0030,84,1596694,11583,517140,1,0,2025-09-17
MX,0030,84,1596694,11583,509826,1,0,2025-09-17
MX,0030,84,1596760,11583,598901,1,0,2025-09-17
MX,0030,84,1597053,11553,517140,1,0,2025-09-17
MX,0030,84,1597061,11583,598901,1,0,2025-09-17
MX,0030,84,1598002,11553,517262,1,0,2025-09-17
MX,0030,84,1598314,11583,517262,1,0,2025-09-17
MX,0030,84,1598315,11583,517297,1,0,2025-09-17
MX,0030,84,1598353,11553,522353,1,0,2025-09-17
MX,0030,84,1598516,11553,522353,1,0,2025-09-17
MX,0030,84,1599083,11583,522512,1,0,2025-09-17
MX,0030,84,1599084,11553,522353,1,0,2025-09-17
MX,0030,84,1599166,11583,517140,1,0,2025-09-17
MX,0030,84,1599166,11583,522632,1,0,2025-09-17
MX,0030,84,1599452,11583,599228,1,0,2025-09-17
MX,0030,84,1599491,11583,599212,1,0,2025-09-17
MX,0030,84,1599491,11583,522795,1,0,2025-09-17
