Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1510228,11552,522713,1,0,2026-01-20
MX,0030,112,1545235,10652,517262,1,0,2026-01-20
MX,0030,112,1545333,10652,522512,1,0,2026-01-20
MX,0030,112,1545336,10652,517140,1,0,2026-01-20
MX,0030,112,1545337,10652,517140,1,0,2026-01-20
MX,0030,112,1545341,10652,517262,1,0,2026-01-20
MX,0030,112,1545402,10652,517262,1,0,2026-01-20
MX,0030,112,1545407,10652,517262,1,0,2026-01-20
MX,0030,112,1545408,10652,517262,1,0,2026-01-20
MX,0030,112,1545426,10652,522512,1,0,2026-01-20
MX,0030,112,1545428,10652,522512,1,0,2026-01-20
MX,0030,112,1545428,10652,522632,1,0,2026-01-20
MX,0030,112,1548014,10652,517262,1,0,2026-01-20
MX,0030,112,1548049,10652,517263,1,0,2026-01-20
MX,0030,112,1548217,10652,517263,1,0,2026-01-20
MX,0030,112,1548229,10652,522512,1,0,2026-01-20
MX,0030,112,1548253,10652,517262,1,0,2026-01-20
MX,0030,112,1555758,10652,517146,1,0,2026-01-20
MX,0030,112,1555825,10652,522512,1,0,2026-01-20
MX,0030,112,1555829,10652,522512,1,0,2026-01-20
MX,0030,112,1559659,10652,517262,1,0,2026-01-20
MX,0030,84,1579667,11582,517262,1,0,2026-01-20
MX,0030,84,1587636,11582,599590,1,0,2026-01-20
MX,0030,84,1589747,11552,522512,1,0,2026-01-20
MX,0030,84,1590473,11582,599228,1,0,2026-01-20
MX,0030,84,1590473,11582,599587,1,0,2026-01-20
MX,0030,84,1591386,11552,522713,1,0,2026-01-20
MX,0030,84,1591386,11552,76643,1,0,2026-01-20
MX,0030,84,1591985,11582,599212,1,0,2026-01-20
MX,0030,84,1592077,11552,517262,1,0,2026-01-20
MX,0030,84,1592151,11552,517140,1,0,2026-01-20
MX,0030,84,1592151,11552,800060,1,0,2026-01-20
MX,0030,84,1592476,11582,517263,1,0,2026-01-20
MX,0030,84,1592476,11582,599565,1,0,2026-01-20
MX,0030,84,1592962,11552,598901,1,0,2026-01-20
MX,0030,84,1593043,11582,517140,1,0,2026-01-20
MX,0030,84,1593100,11582,599228,1,0,2026-01-20
MX,0030,84,1593100,11582,599587,1,0,2026-01-20
MX,0030,84,1593110,11582,517140,1,0,2026-01-20
MX,0030,84,1593894,11552,517262,1,0,2026-01-20
MX,0030,84,1593894,11552,800060,1,0,2026-01-20
MX,0030,84,1595125,11582,599590,1,0,2026-01-20
MX,0030,84,1595394,11582,522713,1,0,2026-01-20
MX,0030,84,1595868,11582,517262,1,0,2026-01-20
MX,0030,84,1596174,11552,523278,1,0,2026-01-20
MX,0030,84,1597062,11552,517140,1,0,2026-01-20
MX,0030,84,1597327,11582,517262,1,0,2026-01-20
MX,0030,84,1597412,11552,599212,1,0,2026-01-20
MX,0030,84,1597412,11552,76643,1,0,2026-01-20
MX,0030,84,1597552,11552,523278,1,0,2026-01-20
MX,0030,84,1598515,11552,800060,1,0,2026-01-20
MX,0030,84,1598515,11552,523278,1,0,2026-01-20
MX,0030,84,1598830,11582,517140,1,0,2026-01-20
MX,0030,84,1599470,11582,517262,1,0,2026-01-20
MX,0030,84,1599470,11582,599565,1,0,2026-01-20
MX,0030,84,1599482,11582,517140,1,0,2026-01-20
MX,0030,84,1599603,11552,599212,1,0,2026-01-20
MX,0030,84,1599618,11552,522713,1,0,2026-01-20
MX,0030,84,1600012,11552,517262,1,0,2026-01-20
MX,0030,84,1600022,11552,800060,1,0,2026-01-20
MX,0030,84,1600286,11582,517262,1,0,2026-01-20
MX,0030,84,1600286,11582,598901,1,0,2026-01-20
MX,0030,84,1600328,11582,517262,1,0,2026-01-20
MX,0030,84,1601428,11582,517140,1,0,2026-01-20
MX,0030,84,1601463,11582,517262,1,0,2026-01-20
MX,0030,84,1601463,11582,599587,1,0,2026-01-20
MX,0030,84,1602285,11582,517262,1,0,2026-01-20
MX,0030,84,1602678,11552,517297,1,0,2026-01-20
MX,0030,84,1603433,11582,598901,1,0,2026-01-20
MX,0030,84,1603894,11552,517262,1,0,2026-01-20
MX,0030,84,1603902,11552,517146,1,0,2026-01-20
MX,0030,84,1604087,11552,517262,1,0,2026-01-20
MX,0030,84,1604105,11552,522713,1,0,2026-01-20
MX,0030,84,1604440,11582,517262,1,0,2026-01-20
MX,0030,84,1604698,11582,517262,1,0,2026-01-20
MX,0030,84,1605229,11552,517140,1,0,2026-01-20
MX,0030,84,1626537,11552,517262,1,0,2026-01-20
MX,0030,84,1638645,11582,517262,1,0,2026-01-20
MX,0030,84,1638646,11582,517263,1,0,2026-01-20
MX,0030,84,1638646,11582,516209,1,0,2026-01-20
MX,0030,84,1638648,11582,517262,1,0,2026-01-20
MX,0030,84,1639143,11582,517262,1,0,2026-01-20
MX,0030,84,1639143,11582,500354,1,0,2026-01-20
MX,0030,84,1639144,11582,522713,1,0,2026-01-20
MX,0030,84,1639149,11582,517262,1,0,2026-01-20
MX,0030,84,1639149,11582,599587,1,0,2026-01-20
MX,0030,84,1639156,11552,517140,1,0,2026-01-20
MX,0030,112,1685442,10652,517262,1,0,2026-01-20
MX,0030,84,1705924,11582,517263,1,0,2026-01-20
MX,0030,84,1705928,11582,599228,1,0,2026-01-20
MX,0030,84,1705928,11582,599590,1,0,2026-01-20
MX,0030,84,1705939,11552,522713,1,0,2026-01-20
MX,0030,84,1708734,11582,599587,1,0,2026-01-20
MX,0030,84,1722077,11582,599212,1,0,2026-01-20
MX,0030,84,1722077,11582,516209,1,0,2026-01-20
