Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1508887,11585,516209,1,0,2025-03-07
MX,0030,84,1513652,11585,598801,1,0,2025-03-07
MX,0030,84,1513791,11555,515614,1,0,2025-03-07
MX,0030,84,1513791,11555,800058,1,0,2025-03-07
MX,0030,84,1515420,11555,517262,1,0,2025-03-07
MX,0030,84,1527760,11555,599212,1,0,2025-03-07
MX,0030,112,1549705,10655,517262,1,0,2025-03-07
MX,0030,112,1549730,10655,800054,1,0,2025-03-07
MX,0030,112,1549943,10655,800054,1,0,2025-03-07
MX,0030,112,1551539,10655,599212,1,0,2025-03-07
MX,0030,112,1551544,10655,599212,1,0,2025-03-07
MX,0030,112,1551545,10655,500354,1,0,2025-03-07
MX,0030,112,1551546,10655,517140,1,0,2025-03-07
MX,0030,112,1551554,10655,522355,1,0,2025-03-07
MX,0030,84,1579742,11555,599212,1,0,2025-03-07
MX,0030,84,1579742,11555,599587,1,0,2025-03-07
MX,0030,84,1579743,11555,517146,1,0,2025-03-07
MX,0030,84,1579743,11555,598801,1,0,2025-03-07
MX,0030,84,1579748,11555,517263,1,0,2025-03-07
MX,0030,84,1579748,11555,76643,1,0,2025-03-07
MX,0030,84,1590466,11585,800060,1,0,2025-03-07
MX,0030,84,1592111,11585,516209,1,0,2025-03-07
MX,0030,84,1592160,11555,522512,1,0,2025-03-07
MX,0030,84,1592404,11585,522713,1,0,2025-03-07
MX,0030,84,1592535,11585,517263,1,0,2025-03-07
MX,0030,84,1592535,11585,516209,1,0,2025-03-07
MX,0030,84,1592559,11585,599587,1,0,2025-03-07
MX,0030,84,1593030,11555,516209,1,0,2025-03-07
MX,0030,84,1594522,11585,522633,1,0,2025-03-07
MX,0030,84,1595492,11585,800060,1,0,2025-03-07
MX,0030,84,1595836,11555,599212,1,0,2025-03-07
MX,0030,84,1596315,11585,522512,1,0,2025-03-07
MX,0030,84,1597057,11585,517262,1,0,2025-03-07
MX,0030,84,1597375,11585,517140,1,0,2025-03-07
MX,0030,84,1597819,11555,517297,1,0,2025-03-07
MX,0030,84,1598256,11555,517263,1,0,2025-03-07
MX,0030,84,1598520,11555,517146,1,0,2025-03-07
MX,0030,84,1598520,11555,516209,1,0,2025-03-07
MX,0030,84,1599057,11585,517146,1,0,2025-03-07
MX,0030,84,1599384,11585,522632,1,0,2025-03-07
MX,0030,84,1599442,11585,599212,1,0,2025-03-07
MX,0030,84,1599514,11585,517263,1,0,2025-03-07
MX,0030,84,1599547,11585,522632,1,0,2025-03-07
MX,0030,84,1599640,11585,522713,1,0,2025-03-07
MX,0030,84,1599961,11555,599228,1,0,2025-03-07
MX,0030,84,1600031,11585,522632,1,0,2025-03-07
MX,0030,84,1600484,11585,517297,1,0,2025-03-07
MX,0030,84,1601043,11555,522713,1,0,2025-03-07
MX,0030,84,1601177,11555,517263,1,0,2025-03-07
MX,0030,84,1601636,11555,522354,1,0,2025-03-07
MX,0030,84,1601636,11555,599590,1,0,2025-03-07
MX,0030,84,1601636,11555,622631,1,0,2025-03-07
MX,0030,84,1601636,11555,800054,1,0,2025-03-07
MX,0030,84,1601668,11585,599212,1,0,2025-03-07
MX,0030,84,1602016,11555,598801,1,0,2025-03-07
MX,0030,84,1602074,11585,599212,1,0,2025-03-07
MX,0030,84,1602315,11585,522512,1,0,2025-03-07
MX,0030,84,1602462,11555,515614,1,0,2025-03-07
MX,0030,84,1602483,11585,599228,1,0,2025-03-07
