Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1510228.0,11552,522353,1,0,2025-02-18
MX,0030,84,1517017.0,11582,522355,1,0,2025-02-18
MX,0030,84,1524033.0,11582,522352,1,0,2025-02-18
MX,0030,112,1545235.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545235.0,10652,522713,1,0,2025-02-18
MX,0030,112,1545235.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545236.0,10652,517140,1,0,2025-02-18
MX,0030,112,1545236.0,10652,598901,1,0,2025-02-18
MX,0030,112,1545236.0,10652,500354,1,0,2025-02-18
MX,0030,112,1545326.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545326.0,10652,517140,1,0,2025-02-18
MX,0030,112,1545326.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545326.0,10652,509826,1,0,2025-02-18
MX,0030,112,1545330.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545330.0,10652,517140,1,0,2025-02-18
MX,0030,112,1545330.0,10652,598901,1,0,2025-02-18
MX,0030,112,1545331.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545331.0,10652,517262,1,0,2025-02-18
MX,0030,112,1545331.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545333.0,10652,522795,1,0,2025-02-18
MX,0030,112,1545333.0,10652,517262,1,0,2025-02-18
MX,0030,112,1545333.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545336.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545336.0,10652,517262,1,0,2025-02-18
MX,0030,112,1545336.0,10652,509826,1,0,2025-02-18
MX,0030,112,1545336.0,10652,516209,1,0,2025-02-18
MX,0030,112,1545337.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545337.0,10652,517263,1,0,2025-02-18
MX,0030,112,1545337.0,10652,598901,1,0,2025-02-18
MX,0030,112,1545338.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545338.0,10652,517262,1,0,2025-02-18
MX,0030,112,1545338.0,10652,598901,1,0,2025-02-18
MX,0030,112,1545338.0,10652,516209,1,0,2025-02-18
MX,0030,112,1545341.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545341.0,10652,517263,1,0,2025-02-18
MX,0030,112,1545341.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545341.0,10652,509826,1,0,2025-02-18
MX,0030,112,1545342.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545342.0,10652,517263,1,0,2025-02-18
MX,0030,112,1545342.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545353.0,10652,517140,1,0,2025-02-18
MX,0030,112,1545353.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545353.0,10652,598901,1,0,2025-02-18
MX,0030,112,1545360.0,10652,522355,1,0,2025-02-18
MX,0030,112,1545360.0,10652,522576,1,0,2025-02-18
MX,0030,112,1545360.0,10652,800060,1,0,2025-02-18
MX,0030,112,1545402.0,10652,522355,1,0,2025-02-18
