Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1508887,11585,522856,1,0,2024-12-06
MX,0030,84,1513652,11585,522661,1,0,2024-12-06
MX,0030,84,1513791,11555,522662,1,0,2024-12-06
MX,0030,84,1513791,11555,622631,1,0,2024-12-06
MX,0030,84,1513791,11555,509826,1,0,2024-12-06
MX,0030,84,1515420,11555,522661,1,0,2024-12-06
MX,0030,84,1522745,11555,522661,1,0,2024-12-06
MX,0030,84,1522745,11555,500354,1,0,2024-12-06
MX,0030,84,1527760,11555,500171,1,0,2024-12-06
MX,0030,112,1549701,10655,522661,1,0,2024-12-06
MX,0030,112,1549701,10655,500264,1,0,2024-12-06
MX,0030,112,1549705,10655,522661,1,0,2024-12-06
MX,0030,112,1549705,10655,500354,1,0,2024-12-06
MX,0030,112,1549711,10655,522661,1,0,2024-12-06
MX,0030,112,1549711,10655,500354,1,0,2024-12-06
MX,0030,112,1549718,10655,517146,1,0,2024-12-06
MX,0030,112,1549718,10655,500354,1,0,2024-12-06
MX,0030,112,1549722,10655,522662,1,0,2024-12-06
MX,0030,112,1549722,10655,76643,1,0,2024-12-06
MX,0030,112,1549727,10655,522713,1,0,2024-12-06
MX,0030,112,1549729,10655,522856,1,0,2024-12-06
MX,0030,112,1549729,10655,500354,1,0,2024-12-06
MX,0030,112,1549729,10655,599876,1,0,2024-12-06
MX,0030,112,1549729,10655,522352,1,0,2024-12-06
MX,0030,112,1549730,10655,517263,1,0,2024-12-06
MX,0030,112,1549735,10655,522713,1,0,2024-12-06
MX,0030,112,1549735,10655,500354,1,0,2024-12-06
MX,0030,112,1549943,10655,522856,1,0,2024-12-06
MX,0030,112,1549952,10655,522662,1,0,2024-12-06
MX,0030,112,1549984,10655,522856,1,0,2024-12-06
MX,0030,112,1549984,10655,522442,1,0,2024-12-06
MX,0030,112,1549984,10655,599587,1,0,2024-12-06
MX,0030,112,1549984,10655,522352,1,0,2024-12-06
MX,0030,112,1550072,10655,522662,1,0,2024-12-06
MX,0030,112,1550072,10655,500171,1,0,2024-12-06
MX,0030,112,1550076,10655,599876,1,0,2024-12-06
MX,0030,112,1550076,10655,76643,1,0,2024-12-06
MX,0030,112,1550083,10655,500354,1,0,2024-12-06
MX,0030,112,1551304,10655,517140,1,0,2024-12-06
MX,0030,112,1551304,10655,500171,1,0,2024-12-06
MX,0030,112,1551314,10655,522662,1,0,2024-12-06
MX,0030,112,1551314,10655,522723,1,0,2024-12-06
MX,0030,112,1551337,10655,500171,1,0,2024-12-06
MX,0030,112,1551337,10655,599876,1,0,2024-12-06
MX,0030,112,1551337,10655,522634,1,0,2024-12-06
MX,0030,112,1551337,10655,77412,1,0,2024-12-06
MX,0030,112,1551539,10655,522662,1,0,2024-12-06
MX,0030,112,1551539,10655,500354,1,0,2024-12-06
MX,0030,112,1551544,10655,522713,1,0,2024-12-06
MX,0030,112,1551544,10655,500354,1,0,2024-12-06
MX,0030,112,1551545,10655,517146,1,0,2024-12-06
MX,0030,112,1551546,10655,522856,1,0,2024-12-06
MX,0030,112,1551548,10655,522662,1,0,2024-12-06
MX,0030,112,1551548,10655,500354,1,0,2024-12-06
MX,0030,112,1551548,10655,598901,1,0,2024-12-06
MX,0030,112,1551548,10655,522634,1,0,2024-12-06
MX,0030,112,1551550,10655,522512,1,0,2024-12-06
MX,0030,112,1551550,10655,598901,1,0,2024-12-06
MX,0030,112,1551554,10655,522713,1,0,2024-12-06
MX,0030,112,1551557,10655,522574,1,0,2024-12-06
MX,0030,112,1551557,10655,500264,1,0,2024-12-06
MX,0030,84,1579742,11555,500354,1,0,2024-12-06
MX,0030,84,1579742,11555,522353,1,0,2024-12-06
MX,0030,84,1579742,11555,599212,1,0,2024-12-06
MX,0030,84,1579742,11555,522721,1,0,2024-12-06
MX,0030,84,1579743,11555,517146,1,0,2024-12-06
MX,0030,84,1579743,11555,500264,1,0,2024-12-06
MX,0030,84,1579743,11555,599837,1,0,2024-12-06
MX,0030,84,1579748,11555,522661,1,0,2024-12-06
MX,0030,84,1579748,11555,523125,1,0,2024-12-06
MX,0030,84,1579748,11555,599876,1,0,2024-12-06
MX,0030,84,1587233,11555,522661,1,0,2024-12-06
