Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,112,1557588,10744,522355,1,0,2025-06-05
MX,0030,112,1557588,10744,517146,1,0,2025-06-05
MX,0030,112,1557590,10744,517140,1,0,2025-06-05
MX,0030,112,1557592,10744,517140,1,0,2025-06-05
MX,0030,112,1557597,10744,599228,1,0,2025-06-05
MX,0030,112,1557600,10744,517263,1,0,2025-06-05
MX,0030,112,1557995,10744,599212,1,0,2025-06-05
MX,0030,112,1557998,10744,522512,1,0,2025-06-05
MX,0030,112,1557999,10744,517146,1,0,2025-06-05
MX,0030,112,1558006,10744,522355,1,0,2025-06-05
MX,0030,112,1558006,10744,517146,1,0,2025-06-05
MX,0030,112,1558007,10744,599212,1,0,2025-06-05
MX,0030,112,1558008,10744,522512,1,0,2025-06-05
MX,0030,112,1558021,10744,522512,1,0,2025-06-05
MX,0030,112,1558034,10744,517140,1,0,2025-06-05
MX,0030,112,1558041,10744,522512,1,0,2025-06-05
MX,0030,112,1560303,10654,522352,1,0,2025-06-05
MX,0030,112,1560304,10654,517262,1,0,2025-06-05
MX,0030,112,1560306,10654,517262,1,0,2025-06-05
MX,0030,112,1560310,10654,517140,1,0,2025-06-05
MX,0030,112,1560311,10654,517263,1,0,2025-06-05
MX,0030,112,1560311,10654,598901,1,0,2025-06-05
MX,0030,112,1560312,10654,598901,1,0,2025-06-05
MX,0030,112,1560858,10654,517262,1,0,2025-06-05
MX,0030,112,1560859,10654,522795,1,0,2025-06-05
MX,0030,112,1560859,10654,517146,1,0,2025-06-05
MX,0030,112,1560862,10654,598901,1,0,2025-06-05
MX,0030,112,1562424,10744,522512,1,0,2025-06-05
MX,0030,112,1562428,10744,522512,1,0,2025-06-05
MX,0030,112,1562428,10744,800058,1,0,2025-06-05
MX,0030,112,1562428,10744,800054,1,0,2025-06-05
MX,0030,112,1562435,10744,599212,1,0,2025-06-05
MX,0030,112,1562452,10744,522713,1,0,2025-06-05
MX,0030,112,1562498,10744,517140,1,0,2025-06-05
MX,0030,112,1562498,10744,522633,1,0,2025-06-05
MX,0030,112,1562501,10744,522355,1,0,2025-06-05
MX,0030,112,1562501,10744,522632,1,0,2025-06-05
MX,0030,112,1562501,10744,800058,1,0,2025-06-05
MX,0030,112,1562501,10744,800054,1,0,2025-06-05
