Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1514907,11583,522713,1,0,2025-06-04
MX,0030,84,1514907,11583,800060,1,0,2025-06-04
MX,0030,84,1516042,11583,516209,1,0,2025-06-04
MX,0030,84,1524394,11583,517140,1,0,2025-06-04
MX,0030,84,1524394,11583,598901,1,0,2025-06-04
MX,0030,84,1527488,11583,517140,1,0,2025-06-04
MX,0030,112,1545454,10653,522512,1,0,2025-06-04
MX,0030,112,1547118,10653,599212,1,0,2025-06-04
MX,0030,112,1547125,10653,522512,1,0,2025-06-04
MX,0030,112,1547125,10653,500354,1,0,2025-06-04
MX,0030,112,1547125,10653,522632,1,0,2025-06-04
MX,0030,112,1547129,10653,522512,1,0,2025-06-04
MX,0030,112,1547129,10653,599587,1,0,2025-06-04
MX,0030,112,1547957,10653,522795,1,0,2025-06-04
MX,0030,112,1547957,10653,599212,1,0,2025-06-04
MX,0030,112,1547957,10653,599587,1,0,2025-06-04
MX,0030,112,1547957,10653,522632,1,0,2025-06-04
MX,0030,112,1548394,10653,517140,1,0,2025-06-04
MX,0030,112,1548409,10653,522713,1,0,2025-06-04
MX,0030,112,1548563,10653,522353,1,0,2025-06-04
MX,0030,112,1548563,10653,517263,1,0,2025-06-04
MX,0030,112,1548577,10653,517140,1,0,2025-06-04
MX,0030,112,1548582,10653,517140,1,0,2025-06-04
MX,0030,112,1555784,10653,517140,1,0,2025-06-04
MX,0030,112,1555788,10653,517140,1,0,2025-06-04
MX,0030,112,1555796,10653,517140,1,0,2025-06-04
MX,0030,112,1555813,10653,522512,1,0,2025-06-04
MX,0030,84,1587626,11583,522353,1,0,2025-06-04
MX,0030,112,1588818,10653,517140,1,0,2025-06-04
MX,0030,112,1588829,10653,517140,1,0,2025-06-04
MX,0030,112,1588829,10653,800054,1,0,2025-06-04
MX,0030,112,1588830,10653,517262,1,0,2025-06-04
MX,0030,112,1588833,10653,517297,1,0,2025-06-04
MX,0030,112,1588838,10653,522512,1,0,2025-06-04
MX,0030,112,1588844,10653,522352,1,0,2025-06-04
MX,0030,112,1588844,10653,599218,1,0,2025-06-04
MX,0030,112,1588845,10653,517140,1,0,2025-06-04
MX,0030,112,1588849,10653,517140,1,0,2025-06-04
MX,0030,112,1588851,10653,517263,1,0,2025-06-04
MX,0030,112,1588851,10653,599587,1,0,2025-06-04
MX,0030,112,1588855,10653,517140,1,0,2025-06-04
MX,0030,112,1588861,10653,522352,1,0,2025-06-04
MX,0030,112,1588861,10653,599212,1,0,2025-06-04
MX,0030,112,1588861,10653,500264,1,0,2025-06-04
MX,0030,112,1588861,10653,800054,1,0,2025-06-04
MX,0030,112,1588996,10653,517263,1,0,2025-06-04
MX,0030,112,1589041,10653,522795,1,0,2025-06-04
MX,0030,112,1589041,10653,517140,1,0,2025-06-04
MX,0030,112,1589041,10653,522632,1,0,2025-06-04
MX,0030,112,1589041,10653,800054,1,0,2025-06-04
MX,0030,112,1589042,10653,517146,1,0,2025-06-04
MX,0030,112,1589043,10653,522355,1,0,2025-06-04
MX,0030,112,1589043,10653,599218,1,0,2025-06-04
MX,0030,84,1591854,11583,517140,1,0,2025-06-04
MX,0030,84,1591854,11583,598901,1,0,2025-06-04
MX,0030,84,1591866,11553,517262,1,0,2025-06-04
MX,0030,84,1591950,11553,515614,1,0,2025-06-04
MX,0030,84,1592240,11583,522352,1,0,2025-06-04
MX,0030,84,1592240,11583,516209,1,0,2025-06-04
MX,0030,84,1593542,11553,517262,1,0,2025-06-04
MX,0030,84,1593798,11553,522713,1,0,2025-06-04
MX,0030,84,1593932,11553,522512,1,0,2025-06-04
MX,0030,84,1594119,11583,517262,1,0,2025-06-04
MX,0030,84,1594702,11553,517262,1,0,2025-06-04
MX,0030,84,1594939,11583,800060,1,0,2025-06-04
MX,0030,84,1595061,11553,517263,1,0,2025-06-04
MX,0030,84,1595801,11583,517262,1,0,2025-06-04
MX,0030,84,1595801,11583,523278,1,0,2025-06-04
MX,0030,84,1595860,11553,598901,1,0,2025-06-04
MX,0030,84,1596189,11583,517262,1,0,2025-06-04
MX,0030,84,1596639,11553,517262,1,0,2025-06-04
MX,0030,84,1596694,11583,517140,1,0,2025-06-04
MX,0030,84,1596694,11583,522632,1,0,2025-06-04
MX,0030,84,1596760,11583,517140,1,0,2025-06-04
MX,0030,84,1596760,11583,800060,1,0,2025-06-04
MX,0030,84,1597053,11553,517262,1,0,2025-06-04
MX,0030,84,1597061,11583,517262,1,0,2025-06-04
MX,0030,84,1597941,11553,517262,1,0,2025-06-04
MX,0030,84,1598002,11553,517140,1,0,2025-06-04
MX,0030,84,1598008,11553,522633,1,0,2025-06-04
MX,0030,84,1598201,11553,522353,1,0,2025-06-04
MX,0030,84,1598314,11583,517140,1,0,2025-06-04
MX,0030,84,1598315,11583,517140,1,0,2025-06-04
MX,0030,84,1598353,11553,517262,1,0,2025-06-04
MX,0030,84,1599083,11583,517262,1,0,2025-06-04
MX,0030,84,1599109,11583,517262,1,0,2025-06-04
MX,0030,84,1599166,11583,522713,1,0,2025-06-04
MX,0030,84,1599452,11583,517140,1,0,2025-06-04
MX,0030,84,1599491,11583,517262,1,0,2025-06-04
MX,0030,84,1599986,11553,522512,1,0,2025-06-04
MX,0030,84,1600024,11583,598901,1,0,2025-06-04
MX,0030,84,1600432,11553,517140,1,0,2025-06-04
MX,0030,84,1600849,11583,517140,1,0,2025-06-04
MX,0030,84,1600850,11583,522512,1,0,2025-06-04
MX,0030,84,1600961,11553,522353,1,0,2025-06-04
MX,0030,84,1601023,11553,517140,1,0,2025-06-04
MX,0030,84,1601113,11583,517140,1,0,2025-06-04
MX,0030,84,1601271,11553,522512,1,0,2025-06-04
MX,0030,84,1601285,11583,517262,1,0,2025-06-04
MX,0030,84,1601361,11583,517262,1,0,2025-06-04
MX,0030,84,1601527,11583,517140,1,0,2025-06-04
MX,0030,84,1601669,11553,598901,1,0,2025-06-04
MX,0030,84,1602089,11553,522795,1,0,2025-06-04
MX,0030,84,1602089,11553,517263,1,0,2025-06-04
MX,0030,84,1602149,11553,517262,1,0,2025-06-04
MX,0030,84,1602539,11553,517263,1,0,2025-06-04
MX,0030,84,1602638,11583,517140,1,0,2025-06-04
MX,0030,84,1602671,11583,522512,1,0,2025-06-04
MX,0030,84,1602696,11583,517262,1,0,2025-06-04
MX,0030,84,1602747,11553,517140,1,0,2025-06-04
MX,0030,84,1602945,11583,517140,1,0,2025-06-04
MX,0030,84,1602991,11553,517262,1,0,2025-06-04
MX,0030,84,1603049,11553,517262,1,0,2025-06-04
MX,0030,84,1603526,11583,522512,1,0,2025-06-04
MX,0030,84,1603898,11583,522713,1,0,2025-06-04
MX,0030,84,1604066,11553,517140,1,0,2025-06-04
MX,0030,84,1604277,11583,522353,1,0,2025-06-04
MX,0030,84,1604277,11583,517140,1,0,2025-06-04
MX,0030,84,1604467,11553,522713,1,0,2025-06-04
MX,0030,84,1604528,11583,517262,1,0,2025-06-04
MX,0030,84,1604538,11553,517140,1,0,2025-06-04
MX,0030,84,1604538,11553,523278,1,0,2025-06-04
MX,0030,84,1604604,11553,517262,1,0,2025-06-04
MX,0030,84,1604709,11553,522713,1,0,2025-06-04
MX,0030,84,1604785,11583,517262,1,0,2025-06-04
MX,0030,84,1604785,11583,800060,1,0,2025-06-04
MX,0030,84,1604883,11583,517262,1,0,2025-06-04
MX,0030,84,1605008,11553,517263,1,0,2025-06-04
MX,0030,84,1605036,11583,517140,1,0,2025-06-04
MX,0030,84,1605140,11553,522353,1,0,2025-06-04
MX,0030,84,1605140,11553,517263,1,0,2025-06-04
MX,0030,84,1605399,11553,517263,1,0,2025-06-04
MX,0030,84,1605546,11553,517140,1,0,2025-06-04
MX,0030,84,1605770,11583,500354,1,0,2025-06-04
MX,0030,112,1625291,10653,517146,1,0,2025-06-04
MX,0030,84,1626301,11583,517262,1,0,2025-06-04
MX,0030,112,1627788,10653,517140,1,0,2025-06-04
MX,0030,112,1631547,10653,517140,1,0,2025-06-04
MX,0030,112,1631547,10653,599587,1,0,2025-06-04
MX,0030,112,1631550,10653,522795,1,0,2025-06-04
MX,0030,112,1631550,10653,517140,1,0,2025-06-04
MX,0030,84,1631671,11553,598801,1,0,2025-06-04
MX,0030,84,1631824,11583,522353,1,0,2025-06-04
MX,0030,84,1631824,11583,517140,1,0,2025-06-04
MX,0030,84,1631824,11583,516209,1,0,2025-06-04
MX,0030,84,1631824,11583,522632,1,0,2025-06-04
MX,0030,112,1632686,10653,522795,1,0,2025-06-04
MX,0030,112,1632748,10653,522353,1,0,2025-06-04
MX,0030,84,1639179,11583,522713,1,0,2025-06-04
MX,0030,84,1639179,11583,516209,1,0,2025-06-04
MX,0030,84,1639180,11583,522352,1,0,2025-06-04
MX,0030,84,1650398,11583,523278,1,0,2025-06-04
MX,0030,84,1650398,11583,516209,1,0,2025-06-04
MX,0030,84,1650399,11583,522353,1,0,2025-06-04
MX,0030,84,1650399,11583,516209,1,0,2025-06-04
MX,0030,84,1653642,11553,517262,1,0,2025-06-04
MX,0030,84,1653642,11553,522633,1,0,2025-06-04
MX,0030,84,1660277,11553,517262,1,0,2025-06-04
MX,0030,112,1660509,10653,522353,1,0,2025-06-04
MX,0030,112,1660509,10653,517263,1,0,2025-06-04
MX,0030,112,1660510,10653,517140,1,0,2025-06-04
MX,0030,112,1660510,10653,500354,1,0,2025-06-04
