Pais,Compania,Sucursal,Cliente,Modulo,Producto,Cajas,Unidades,Fecha
MX,0030,84,1522079,11551,599228,1,0,2025-12-08
MX,0030,84,1522079,11551,622631,1,0,2025-12-08
MX,0030,112,1549584,10651,517263,1,0,2025-12-08
MX,0030,112,1551575,10651,517140,1,0,2025-12-08
MX,0030,112,1551576,10651,517140,1,0,2025-12-08
MX,0030,112,1551591,10651,522512,1,0,2025-12-08
MX,0030,112,1554919,10651,517140,1,0,2025-12-08
MX,0030,112,1554938,10651,517263,1,0,2025-12-08
MX,0030,112,1554944,10651,517262,1,0,2025-12-08
MX,0030,112,1557273,10651,517262,1,0,2025-12-08
MX,0030,112,1557278,10651,598901,1,0,2025-12-08
MX,0030,112,1557290,10651,517146,1,0,2025-12-08
MX,0030,112,1557291,10651,599228,1,0,2025-12-08
MX,0030,112,1557305,10651,599228,1,0,2025-12-08
MX,0030,112,1557307,10651,517140,1,0,2025-12-08
MX,0030,112,1557309,10651,517140,1,0,2025-12-08
MX,0030,112,1557313,10651,598901,1,0,2025-12-08
MX,0030,112,1557314,10651,517140,1,0,2025-12-08
MX,0030,112,1557316,10651,522713,1,0,2025-12-08
MX,0030,112,1557316,10651,800054,1,0,2025-12-08
MX,0030,112,1557317,10651,800054,1,0,2025-12-08
MX,0030,112,1557317,10651,800058,1,0,2025-12-08
MX,0030,112,1557318,10651,517263,1,0,2025-12-08
MX,0030,112,1557327,10651,598901,1,0,2025-12-08
MX,0030,112,1557427,10651,522512,1,0,2025-12-08
MX,0030,112,1557428,10651,517140,1,0,2025-12-08
MX,0030,112,1557428,10651,598901,1,0,2025-12-08
MX,0030,112,1557430,10651,517146,1,0,2025-12-08
MX,0030,112,1557434,10651,517140,1,0,2025-12-08
MX,0030,112,1557581,10741,522713,1,0,2025-12-08
MX,0030,112,1557581,10741,598901,1,0,2025-12-08
MX,0030,112,1557583,10741,517146,1,0,2025-12-08
MX,0030,112,1557756,10741,517140,1,0,2025-12-08
MX,0030,112,1562075,10741,522713,1,0,2025-12-08
MX,0030,112,1562457,10741,517140,1,0,2025-12-08
MX,0030,112,1562458,10741,517262,1,0,2025-12-08
MX,0030,112,1562471,10741,517262,1,0,2025-12-08
MX,0030,112,1562471,10741,598901,1,0,2025-12-08
MX,0030,112,1562488,10741,517140,1,0,2025-12-08
MX,0030,112,1562664,10741,522633,1,0,2025-12-08
MX,0030,112,1562669,10741,517140,1,0,2025-12-08
MX,0030,112,1562672,10741,522713,1,0,2025-12-08
MX,0030,112,1562677,10741,517263,1,0,2025-12-08
MX,0030,112,1562679,10741,517140,1,0,2025-12-08
MX,0030,112,1562684,10741,522633,1,0,2025-12-08
MX,0030,112,1562687,10741,517140,1,0,2025-12-08
