id_cliente;cod_articulo_magic
MX|0030|1593798;598901
MX|0030|1593798;517262
MX|0030|1593932;522512
MX|0030|1593932;523439
MX|0030|1593932;508594
MX|0030|1593932;522713
MX|0030|1593932;598901
MX|0030|1593932;800054
MX|0030|1593932;517297
MX|0030|1593932;524120
MX|0030|1593932;800058
MX|0030|1593932;523738
MX|0030|1593932;517262
MX|0030|1593932;517140
MX|0030|1593974;523439
MX|0030|1593974;524123
MX|0030|1593974;508594
MX|0030|1594119;517262
MX|0030|1594119;523439
MX|0030|1594702;800054
MX|0030|1594702;523439
MX|0030|1594702;800058
MX|0030|1594702;599228
MX|0030|1594702;517262
MX|0030|1594702;523738
MX|0030|1594702;599212
MX|0030|1594939;508594
MX|0030|1594939;500354
MX|0030|1594939;523439
MX|0030|1594939;598901
MX|0030|1594939;519851
MX|0030|1595061;508594
MX|0030|1595061;516209
MX|0030|1595061;517262
MX|0030|1595061;500354
MX|0030|1595246;508594
MX|0030|1595246;517262
MX|0030|1595801;508594
MX|0030|1595801;517262
MX|0030|1595801;523439
MX|0030|1595801;522713
MX|0030|1595860;598901
MX|0030|1595860;508594
MX|0030|1595860;523439
MX|0030|1595860;524123
MX|0030|1595860;524125
MX|0030|1595860;624147
MX|0030|1595860;500354
MX|0030|1595962;524122
MX|0030|1595962;524123
MX|0030|1595962;524120
MX|0030|1595962;508594
MX|0030|1595962;517297
MX|0030|1595962;522512
MX|0030|1596189;517262
MX|0030|1596189;517140
MX|0030|1596189;522713
MX|0030|1596189;599228
MX|0030|1596189;522512
MX|0030|1596189;598901
MX|0030|1596639;508594
MX|0030|1596639;517262
MX|0030|1596639;517140
MX|0030|1596694;517262
MX|0030|1596694;517140
MX|0030|1596694;508594
MX|0030|1596694;524101
MX|0030|1596694;598901
MX|0030|1596694;524123
MX|0030|1596694;524122
MX|0030|1596700;508594
MX|0030|1596700;598901
MX|0030|1596760;508594
MX|0030|1596760;517262
MX|0030|1596760;517140
MX|0030|1596760;599228
MX|0030|1596760;522713
MX|0030|1596760;523738
MX|0030|1596760;523439
MX|0030|1596760;500354
MX|0030|1596760;800054
MX|0030|1596760;598901
MX|0030|1596760;522512
MX|0030|1596760;508593
MX|0030|1596760;524101
MX|0030|1596760;517297
MX|0030|1596760;800058
MX|0030|1596760;76643
MX|0030|1597053;598901
MX|0030|1597053;524122
MX|0030|1597053;523463
MX|0030|1597053;523738
