id_cliente,id_sucursal,id_producto,fecha_liquidacion,cod_zona,cant_cajafisicavta,cant_cajaunitvta,imp_netovta,cod_compania,desc_compania,desc_sucursal,cod_pais,fecha_creacion_cliente,cod_cliente,desc_marca,desc_formato,desc_categoria,cod_giro,cod_subgiro,desc_giro,desc_subgiro,fecha_proceso,cod_articulo_magic,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_ruta,cod_modulo,cod_sucursal,desc_articulo,new_segment,mes
MX|0030|1791643,MX|0030|112,MX|0030|517262,2024-07-29,1169,1.0,0.2365,167.2846,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1074,10745,112,VOLT MORA REGULAR LATA 473 ML 15,DESARROLLAR,2024-07-01
MX|0030|1791643,MX|0030|112,MX|0030|800060,2024-07-29,1169,1.0,0.001666666666,25.0,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,D GUSSTO,0.05,CAFE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,800060,5,F1,2025-07-11,1074,10745,112,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,DESARROLLAR,2024-07-01
MX|0030|1791643,MX|0030|112,MX|0030|517140,2024-07-08,1169,1.0,0.2365,187.1146,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517140,5,F1,2025-07-11,1074,10745,112,VOLT GUARANA REGULAR LATA 473 ML 15,DESARROLLAR,2024-07-01
MX|0030|1791643,MX|0030|112,MX|0030|599587,2024-07-13,1169,1.0,0.2,62.5378,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1074,10745,112,SPORADE MORA PET NO RETORNABLE 1000 ML 6,DESARROLLAR,2024-07-01
MX|0030|1791643,MX|0030|112,MX|0030|599590,2024-07-13,1169,1.0,0.2,62.5378,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599590,5,F1,2025-07-11,1074,10745,112,SPORADE PONCHE DE FRUTA PET NO RETORNABLE 1000 ML 6,DESARROLLAR,2024-07-01
MX|0030|1791643,MX|0030|112,MX|0030|517262,2024-10-29,1169,1.0,0.2365,187.1146,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1074,10745,112,VOLT MORA REGULAR LATA 473 ML 15,DESARROLLAR,2024-10-01
MX|0030|1791643,MX|0030|112,MX|0030|599587,2024-09-03,1169,2.0,0.4,127.6656,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1074,10745,112,SPORADE MORA PET NO RETORNABLE 1000 ML 6,DESARROLLAR,2024-09-01
MX|0030|1791643,MX|0030|112,MX|0030|517262,2024-09-03,1169,1.0,0.2365,187.1146,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1074,10745,112,VOLT MORA REGULAR LATA 473 ML 15,DESARROLLAR,2024-09-01
MX|0030|1791643,MX|0030|112,MX|0030|800060,2024-09-18,1169,1.0,0.001666666666,25.0,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,D GUSSTO,0.05,CAFE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,800060,5,F1,2025-07-11,1074,10745,112,D GUSSTO CAFE SUPREMO VIDRIO NO RETORNABLE 50 GRS 1,DESARROLLAR,2024-09-01
MX|0030|1791643,MX|0030|112,MX|0030|77400,2024-10-21,1169,1.0,0.002333333333,77.7778,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,D GUSSTO,0.07,CHOCOLATE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,77400,5,F1,2025-07-11,1074,10745,112,MODIFICADOR DE LECHE SABOR CHOCOLAES D GUSSTO 70G 10 PACK,DESARROLLAR,2024-10-01
MX|0030|1791643,MX|0030|112,MX|0030|599587,2024-12-28,1169,1.0,0.2,76.7678,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1074,10745,112,SPORADE MORA PET NO RETORNABLE 1000 ML 6,DESARROLLAR,2024-12-01
MX|0030|1791643,MX|0030|112,MX|0030|599587,2024-11-22,1169,1.0,0.2,68.1478,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1074,10745,112,SPORADE MORA PET NO RETORNABLE 1000 ML 6,DESARROLLAR,2024-11-01
MX|0030|1791643,MX|0030|112,MX|0030|522576,2024-10-04,1169,1.0,0.12,80.5447,0030,AJEMEX,TULTITLAN 2,MX,20220816.0,1791643,ROMPE,0.3,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522576,5,F1,2025-07-11,1074,10745,112,ROMPE FRUTAS TROPICALES PET NO RETORNABLE 300 ML 12,DESARROLLAR,2024-10-01
