id_cliente,id_sucursal,id_producto,fecha_liquidacion,cod_zona,cant_cajafisicavta,cant_cajaunitvta,imp_netovta,cod_compania,desc_compania,desc_sucursal,cod_pais,fecha_creacion_cliente,cod_cliente,desc_marca,desc_formato,desc_categoria,cod_giro,cod_subgiro,desc_giro,desc_subgiro,fecha_proceso,cod_articulo_magic,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_ruta,cod_modulo,cod_sucursal,desc_articulo,new_segment,mes
MX|0030|1601668,MX|0030|84,MX|0030|522795,2024-07-08,1175,15.0,9.0,1200.0,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VIDA,1.5,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522795,5,F1,2025-07-11,1158,11585,84,VIDA AGUA PET NO RETORNABLE 1500 ML 12,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|517263,2024-07-29,1175,5.0,0.8,393.2512,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1158,11585,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|522795,2024-07-29,1175,15.0,9.0,1200.0,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VIDA,1.5,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522795,5,F1,2025-07-11,1158,11585,84,VIDA AGUA PET NO RETORNABLE 1500 ML 12,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|517146,2024-08-12,1175,3.0,0.48,210.0987,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517146,5,F1,2025-07-11,1158,11585,84,VOLT GUARANA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1601668,MX|0030|84,MX|0030|599587,2024-07-15,1175,3.0,0.6,187.6234,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1158,11585,84,SPORADE MORA PET NO RETORNABLE 1000 ML 6,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|598901,2024-07-15,1175,6.0,3.636,828.0,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,CIFRUT,3.03,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,598901,5,F1,2025-07-11,1158,11585,84,CIFRUT NARANJA MANDARINA Y LIMON PET NO RETORNABLE 3030 ML 6,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|517263,2024-08-12,1175,7.0,1.12,490.2237,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1158,11585,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1601668,MX|0030|84,MX|0030|599590,2024-07-15,1175,3.0,0.6,187.6234,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599590,5,F1,2025-07-11,1158,11585,84,SPORADE PONCHE DE FRUTA PET NO RETORNABLE 1000 ML 6,BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|599837,2024-07-08,1175,12.0,1.44,564.0,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,CIFRUT,0.3,JUGOS LIGEROS,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599837,5,F1,2025-07-11,1158,11585,84,"CIFRUT NARANJA, MANDARINA Y LIMON PET NO RETORNABLE 300 ML 12",BLINDAR,2024-07-01
MX|0030|1601668,MX|0030|84,MX|0030|522795,2024-08-19,1175,10.0,6.0,800.0,0030,AJEMEX,LOS REYES LA PAZ,MX,20170220.0,1601668,VIDA,1.5,AGUA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522795,5,F1,2025-07-11,1158,11585,84,VIDA AGUA PET NO RETORNABLE 1500 ML 12,BLINDAR,2024-08-01
