id_cliente,id_sucursal,id_producto,fecha_liquidacion,cod_zona,cant_cajafisicavta,cant_cajaunitvta,imp_netovta,cod_compania,desc_compania,desc_sucursal,cod_pais,fecha_creacion_cliente,cod_cliente,desc_marca,desc_formato,desc_categoria,cod_giro,cod_subgiro,desc_giro,desc_subgiro,fecha_proceso,cod_articulo_magic,dias_de_visita__c,periodo_de_visita__c,ultima_visita,cod_ruta,cod_modulo,cod_sucursal,desc_articulo,new_segment,mes
MX|0030|1661423,MX|0030|84,MX|0030|522577,2024-07-05,1175,1.0,0.12,58.9847,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,ROMPE,0.3,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522577,5,F1,2025-07-11,1155,11555,84,ROMPE SANDIA PET NO RETORNABLE 300 ML 12,BLINDAR,2024-07-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2024-07-12,1175,5.0,0.8,393.2512,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-07-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-09-20,1175,1.0,0.2365,187.1146,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|522576,2024-07-05,1175,1.0,0.12,58.9847,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,ROMPE,0.3,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522576,5,F1,2025-07-11,1155,11555,84,ROMPE FRUTAS TROPICALES PET NO RETORNABLE 300 ML 12,BLINDAR,2024-07-01
MX|0030|1661423,MX|0030|84,MX|0030|599218,2024-08-09,1175,1.0,0.24,108.4935,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599218,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA PET NO RETORNABLE 600 ML 12,BLINDAR,2024-08-01
MX|0030|1661423,MX|0030|84,MX|0030|517146,2024-08-09,1175,1.0,0.16,78.6522,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517146,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1661423,MX|0030|84,MX|0030|517146,2024-08-02,1175,1.0,0.16,78.6522,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517146,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2024-08-02,1175,4.0,0.64,314.599,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1661423,MX|0030|84,MX|0030|599590,2024-09-06,1175,10.0,2.0,552.128,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599590,5,F1,2025-07-11,1155,11555,84,SPORADE PONCHE DE FRUTA PET NO RETORNABLE 1000 ML 6,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-09-06,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|599212,2024-09-06,1175,1.0,0.24,132.6294,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599212,5,F1,2025-07-11,1155,11555,84,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-10-11,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-10-01
MX|0030|1661423,MX|0030|84,MX|0030|599590,2024-10-29,1175,30.0,6.0,1785.694,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599590,5,F1,2025-07-11,1155,11555,84,SPORADE PONCHE DE FRUTA PET NO RETORNABLE 1000 ML 6,BLINDAR,2024-10-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-10-18,1175,2.0,0.473,334.5692,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-10-01
MX|0030|1661423,MX|0030|84,MX|0030|522512,2025-04-07,1175,1.0,0.1892,141.5154,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522512,5,F1,2025-07-11,1155,11555,84,VOLT PONCHE DE FRUTA LATA 473 ML 12,BLINDAR,2025-04-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-10-04,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-10-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2024-08-09,1175,5.0,0.8,393.2512,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-08-01
MX|0030|1661423,MX|0030|84,MX|0030|517140,2025-04-26,1175,1.0,0.2365,177.5504,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517140,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA REGULAR LATA 473 ML 15,BLINDAR,2025-04-01
MX|0030|1661423,MX|0030|84,MX|0030|599111,2025-04-19,1175,2.0,0.3784,283.0408,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599111,5,F1,2025-07-11,1155,11555,84,VOLT MORA LATA 473 ML 12,BLINDAR,2025-04-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2025-04-07,1175,1.0,0.2365,177.5504,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2025-04-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-09-27,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|517146,2024-09-27,1175,1.0,0.16,78.6522,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517146,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|599587,2024-09-27,1175,10.0,2.0,552.128,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,SPORADE,1.0,ISOTONICA,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599587,5,F1,2025-07-11,1155,11555,84,SPORADE MORA PET NO RETORNABLE 1000 ML 6,BLINDAR,2024-09-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2025-02-22,1175,2.0,0.473,333.556,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2025-02-01
MX|0030|1661423,MX|0030|84,MX|0030|522512,2025-07-14,1175,1.0,0.1892,143.6828,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522512,5,F1,2025-07-11,1155,11555,84,VOLT PONCHE DE FRUTA LATA 473 ML 12,BLINDAR,2025-07-01
MX|0030|1661423,MX|0030|84,MX|0030|517140,2025-04-07,1175,1.0,0.2365,177.5504,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517140,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA REGULAR LATA 473 ML 15,BLINDAR,2025-04-01
MX|0030|1661423,MX|0030|84,MX|0030|522856,2024-10-04,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522856,5,F1,2025-07-11,1155,11555,84,VOLT GUARANA LATA 473 ML 15,BLINDAR,2024-10-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2024-12-27,1175,4.0,0.64,355.979,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-12-01
MX|0030|1661423,MX|0030|84,MX|0030|599111,2025-03-15,1175,4.0,0.7568,522.9736,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599111,5,F1,2025-07-11,1155,11555,84,VOLT MORA LATA 473 ML 12,BLINDAR,2025-03-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2025-01-18,1175,3.0,0.7095,500.334,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2025-01-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2025-01-18,1175,10.0,1.6,696.8952,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2025-01-01
MX|0030|1661423,MX|0030|84,MX|0030|599212,2025-01-18,1175,3.0,0.72,287.7443,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599212,5,F1,2025-07-11,1155,11555,84,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BLINDAR,2025-01-01
MX|0030|1661423,MX|0030|84,MX|0030|599212,2024-12-06,1175,3.0,0.72,369.4422,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599212,5,F1,2025-07-11,1155,11555,84,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BLINDAR,2024-12-01
MX|0030|1661423,MX|0030|84,MX|0030|522713,2025-07-14,1175,1.0,0.1892,143.6828,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522713,5,F1,2025-07-11,1155,11555,84,VOLT UVA LATA 473 ML 12,BLINDAR,2025-07-01
MX|0030|1661423,MX|0030|84,MX|0030|517263,2024-11-01,1175,2.0,0.32,171.1025,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.4,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517263,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR PET NO RETORNABLE 400 ML 12,BLINDAR,2024-11-01
MX|0030|1661423,MX|0030|84,MX|0030|517262,2024-11-01,1175,1.0,0.2365,167.2846,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,517262,5,F1,2025-07-11,1155,11555,84,VOLT MORA REGULAR LATA 473 ML 15,BLINDAR,2024-11-01
MX|0030|1661423,MX|0030|84,MX|0030|599212,2025-01-03,1175,2.0,0.48,251.6314,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.6,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,599212,5,F1,2025-07-11,1155,11555,84,VOLT BLUEBERRY PET NO RETORNABLE 600 ML 12,BLINDAR,2025-01-01
MX|0030|1661423,MX|0030|84,MX|0030|522512,2025-04-12,1175,1.0,0.1892,141.5154,0030,AJEMEX,LOS REYES LA PAZ,MX,20180313.0,1661423,VOLT,0.473,ENERGIZANTE,150,151,BODEGA Y PARTICULARES,"BODEGAS, TIENDAS",20250717,522512,5,F1,2025-07-11,1155,11555,84,VOLT PONCHE DE FRUTA LATA 473 ML 12,BLINDAR,2025-04-01
